# All DFT energies per atom shifted by 0.795023
# Structure Cluster_id Vol_per_atom DFT_eng(eV/atom) Computed_eng(eV/atom)
Si_B2                2    2.04439894e+01   -4.63000000e+00    6.57875494e-02
Si_B2                2    2.06491115e+01   -4.62944500e+00    6.57787752e-02
Si_B2                2    2.08556011e+01   -4.62779350e+00    6.57702072e-02
Si_B2                2    2.10634627e+01   -4.62508100e+00    6.57618017e-02
Si_B2                2    2.12727009e+01   -4.62134350e+00    6.57535159e-02
Si_B2                2    2.14833202e+01   -4.61661600e+00    6.57453095e-02
Si_B2                2    2.16953251e+01   -4.61093200e+00    6.57371449e-02
Si_B2                2    1.82766002e+01   -4.55238500e+00    6.59070298e-02
Si_B2                2    2.19087202e+01   -4.60432550e+00    6.57289884e-02
Si_B2                2    2.21235101e+01   -4.59682900e+00    6.57208104e-02
Si_B2                2    2.23396992e+01   -4.58847400e+00    6.57125859e-02
Si_B2                2    2.25572922e+01   -4.57929150e+00    6.57042940e-02
Si_B2                2    2.27762935e+01   -4.56931250e+00    6.56959186e-02
Si_B2                2    2.29967077e+01   -4.55856600e+00    6.56874474e-02
Si_B2                2    2.01388603e+01   -4.62869300e+00    6.58011925e-02
Si_B2                2    2.01613576e+01   -4.62888050e+00    6.58001595e-02
Si_B2                2    2.01838717e+01   -4.62905250e+00    6.57991303e-02
Si_B2                2    2.02064026e+01   -4.62921050e+00    6.57981048e-02
Si_B2                2    1.84669799e+01   -4.56655950e+00    6.58942076e-02
Si_B2                2    2.02289501e+01   -4.62935400e+00    6.57970830e-02
Si_B2                2    2.02515145e+01   -4.62948300e+00    6.57960649e-02
Si_B2                2    2.02740956e+01   -4.62959750e+00    6.57950503e-02
Si_B2                2    2.02966935e+01   -4.62969700e+00    6.57940393e-02
Si_B2                2    2.03193082e+01   -4.62978300e+00    6.57930317e-02
Si_B2                2    2.03419397e+01   -4.62985400e+00    6.57920275e-02
Si_B2                2    2.03645880e+01   -4.62991150e+00    6.57910267e-02
Si_B2                2    2.03872531e+01   -4.62995400e+00    6.57900292e-02
Si_B2                2    2.04099350e+01   -4.62998300e+00    6.57890349e-02
Si_B2                2    2.04326337e+01   -4.62999750e+00    6.57880438e-02
Si_B2                2    1.86586771e+01   -4.57917550e+00    6.58817439e-02
Si_B2                2    2.04553493e+01   -4.62999850e+00    6.57870558e-02
Si_B2                2    2.04780817e+01   -4.62998500e+00    6.57860708e-02
Si_B2                2    2.05008309e+01   -4.62995750e+00    6.57850889e-02
Si_B2                2    2.05235969e+01   -4.62991700e+00    6.57841099e-02
Si_B2                2    2.05463798e+01   -4.62986200e+00    6.57831337e-02
Si_B2                2    2.05691796e+01   -4.62979300e+00    6.57821604e-02
Si_B2                2    2.05919962e+01   -4.62971050e+00    6.57811899e-02
Si_B2                2    2.06148297e+01   -4.62961450e+00    6.57802220e-02
Si_B2                2    2.06376800e+01   -4.62950500e+00    6.57792568e-02
Si_B2                2    2.06605473e+01   -4.62938150e+00    6.57782941e-02
Si_B2                2    1.88516964e+01   -4.59028050e+00    6.58696706e-02
Si_B2                2    2.06834314e+01   -4.62924500e+00    6.57773340e-02
Si_B2                2    2.07063324e+01   -4.62909450e+00    6.57763763e-02
Si_B2                2    2.07292503e+01   -4.62893100e+00    6.57754211e-02
Si_B2                2    2.07521851e+01   -4.62875400e+00    6.57744681e-02
Si_B2                2    2.07751368e+01   -4.62856350e+00    6.57735175e-02
Si_B2                2    2.07981055e+01   -4.62836000e+00    6.57725690e-02
Si_B2                2    2.08210910e+01   -4.62814300e+00    6.57716227e-02
Si_B2                2    2.08440935e+01   -4.62791300e+00    6.57706785e-02
Si_B2                2    2.08671130e+01   -4.62767000e+00    6.57697363e-02
Si_B2                2    2.08901493e+01   -4.62741400e+00    6.57687961e-02
Si_B2                2    1.90460423e+01   -4.59992000e+00    6.58580091e-02
Si_B2                2    2.09132026e+01   -4.62714500e+00    6.57678579e-02
Si_B2                2    2.09362729e+01   -4.62686250e+00    6.57669214e-02
Si_B2                2    2.09593601e+01   -4.62656750e+00    6.57659868e-02
Si_B2                2    2.09824643e+01   -4.62625950e+00    6.57650539e-02
Si_B2                2    2.10055855e+01   -4.62593850e+00    6.57641227e-02
Si_B2                2    2.10287237e+01   -4.62560500e+00    6.57631931e-02
Si_B2                2    2.10518788e+01   -4.62525900e+00    6.57622651e-02
Si_B2                2    2.10750509e+01   -4.62490000e+00    6.57613386e-02
Si_B2                2    2.10982400e+01   -4.62452800e+00    6.57604135e-02
Si_B2                2    2.11214462e+01   -4.62414400e+00    6.57594898e-02
Si_B2                2    1.92417193e+01   -4.60813900e+00    6.58467699e-02
Si_B2                2    2.11446693e+01   -4.62374750e+00    6.57585675e-02
Si_B2                2    2.11679095e+01   -4.62333800e+00    6.57576464e-02
Si_B2                2    2.11911666e+01   -4.62291650e+00    6.57567266e-02
Si_B2                2    2.12144409e+01   -4.62248250e+00    6.57558079e-02
Si_B2                2    2.12377321e+01   -4.62203600e+00    6.57548903e-02
Si_B2                2    2.12610404e+01   -4.62157750e+00    6.57539738e-02
Si_B2                2    2.12843657e+01   -4.62110650e+00    6.57530583e-02
Si_B2                2    2.13077081e+01   -4.62062350e+00    6.57521437e-02
Si_B2                2    2.13310675e+01   -4.62012800e+00    6.57512301e-02
Si_B2                2    2.13544440e+01   -4.61962050e+00    6.57503173e-02
Si_B2                2    1.94387320e+01   -4.61498150e+00    6.58359532e-02
Si_B2                2    2.13778376e+01   -4.61910150e+00    6.57494052e-02
Si_B2                2    1.96370848e+01   -4.62048900e+00    6.58255486e-02
Si_B11               3    1.96262298e+01   -4.61393050e+00    6.58259297e-02
Si_B11               3    2.02395495e+01   -4.62900850e+00    6.57965759e-02
Si_B11               3    2.03076962e+01   -4.62955900e+00    6.57935348e-02
Si_B11               3    2.03758428e+01   -4.62988900e+00    6.57905271e-02
Si_B11               3    2.04439894e+01   -4.63000000e+00    6.57875494e-02
Si_B11               3    2.05121360e+01   -4.62989350e+00    6.57845979e-02
Si_B11               3    2.05802827e+01   -4.62957100e+00    6.57816689e-02
Si_B11               3    2.06484293e+01   -4.62903400e+00    6.57787587e-02
Si_B11               3    2.07165759e+01   -4.62828350e+00    6.57758633e-02
Si_B11               3    2.07847226e+01   -4.62732200e+00    6.57729790e-02
Si_B11               3    2.08528692e+01   -4.62615000e+00    6.57701021e-02
Si_B11               3    1.96943765e+01   -4.61651900e+00    6.58224671e-02
Si_B11               3    2.09210158e+01   -4.62476950e+00    6.57672286e-02
Si_B11               3    2.09891625e+01   -4.62318200e+00    6.57643551e-02
Si_B11               3    2.10573091e+01   -4.62138900e+00    6.57614778e-02
Si_B11               3    2.11254557e+01   -4.61939350e+00    6.57585933e-02
Si_B11               3    2.11936024e+01   -4.61719400e+00    6.57556982e-02
Si_B11               3    2.12617490e+01   -4.61479400e+00    6.57527892e-02
Si_B11               3    2.08406276e+01   -4.62637600e+00    6.57706185e-02
Si_B11               3    2.07924740e+01   -4.62719900e+00    6.57726515e-02
Si_B11               3    2.00659495e+01   -4.62660250e+00    6.58044973e-02
Si_B11               3    1.93149141e+01   -4.59916550e+00    6.58424151e-02
Si_B11               3    1.97625231e+01   -4.61887750e+00    6.58190577e-02
Si_B11               3    2.13156247e+01   -4.61275550e+00    6.57504775e-02
Si_B11               3    1.87169689e+01   -4.55739450e+00    6.58764134e-02
Si_B11               3    1.98570398e+01   -4.62176800e+00    6.58144159e-02
Si_B11               3    1.88839059e+01   -4.57080650e+00    6.58667366e-02
Si_B11               3    2.13334299e+01   -4.61205450e+00    6.57497110e-02
Si_B11               3    2.20041197e+01   -4.57609950e+00    6.57194486e-02
Si_B11               3    1.98306697e+01   -4.62100600e+00    6.58157009e-02
Si_B11               3    1.98988164e+01   -4.62290600e+00    6.58123957e-02
Si_B11               3    1.99669630e+01   -4.62457750e+00    6.58091406e-02
Si_B11               3    2.00351096e+01   -4.62602250e+00    6.58059335e-02
Si_B11               3    2.01032563e+01   -4.62724250e+00    6.58027722e-02
Si_B11               3    2.01714029e+01   -4.62823650e+00    6.57996540e-02
Si_B14               4    1.96262298e+01   -4.60450742e+00    6.58297310e-02
Si_B14               4    2.02395495e+01   -4.62848471e+00    6.57968103e-02
Si_B14               4    2.03076962e+01   -4.62929992e+00    6.57936386e-02
Si_B14               4    2.03758428e+01   -4.62978200e+00    6.57905530e-02
Si_B14               4    2.04439894e+01   -4.62994117e+00    6.57875494e-02
Si_B14               4    2.05121360e+01   -4.62978638e+00    6.57846235e-02
Si_B14               4    2.05802827e+01   -4.62932658e+00    6.57817710e-02
Si_B14               4    2.06484293e+01   -4.62857117e+00    6.57789872e-02
Si_B14               4    2.07165759e+01   -4.62752742e+00    6.57762678e-02
Si_B14               4    2.07847226e+01   -4.62620492e+00    6.57736083e-02
Si_B14               4    2.08528692e+01   -4.62461012e+00    6.57710042e-02
Si_B14               4    1.96943765e+01   -4.60878179e+00    6.58256630e-02
Si_B14               4    2.09210158e+01   -4.62275262e+00    6.57684513e-02
Si_B14               4    2.09891625e+01   -4.62064012e+00    6.57659455e-02
Si_B14               4    2.10573091e+01   -4.61827846e+00    6.57634828e-02
Si_B14               4    2.11254557e+01   -4.61567596e+00    6.57610595e-02
Si_B14               4    2.11936024e+01   -4.61283763e+00    6.57586721e-02
Si_B14               4    2.12617490e+01   -4.60977429e+00    6.57563174e-02
Si_B14               4    1.97625231e+01   -4.61262658e+00    6.58216988e-02
Si_B14               4    1.98306697e+01   -4.61605533e+00    6.58178389e-02
Si_B14               4    1.98988164e+01   -4.61907596e+00    6.58140830e-02
Si_B14               4    1.99669630e+01   -4.62170367e+00    6.58104303e-02
Si_B14               4    2.00351096e+01   -4.62394762e+00    6.58068791e-02
Si_B14               4    2.01032563e+01   -4.62581950e+00    6.58034272e-02
Si_B14               4    2.01714029e+01   -4.62732846e+00    6.58000720e-02
Si_B31               5    2.04439894e+01   -4.62604050e+00    6.57884587e-02
Si_B31               5    2.04439894e+01   -4.62659200e+00    6.57883326e-02
Si_B31               5    2.04439894e+01   -4.62983200e+00    6.57875878e-02
Si_B31               5    2.04439894e+01   -4.62984500e+00    6.57875848e-02
Si_B31               5    2.04439894e+01   -4.62985750e+00    6.57875820e-02
Si_B31               5    2.04439894e+01   -4.62986900e+00    6.57875793e-02
Si_B31               5    2.04439894e+01   -4.62988050e+00    6.57875767e-02
Si_B31               5    2.04439894e+01   -4.62989150e+00    6.57875742e-02
Si_B31               5    2.04439894e+01   -4.62990150e+00    6.57875718e-02
Si_B31               5    2.04439894e+01   -4.62991150e+00    6.57875696e-02
Si_B31               5    2.04439894e+01   -4.62992050e+00    6.57875675e-02
Si_B31               5    2.04439894e+01   -4.62992950e+00    6.57875655e-02
Si_B31               5    2.04439894e+01   -4.62665100e+00    6.57883192e-02
Si_B31               5    2.04439894e+01   -4.62993800e+00    6.57875636e-02
Si_B31               5    2.04439894e+01   -4.62994550e+00    6.57875618e-02
Si_B31               5    2.04439894e+01   -4.62995250e+00    6.57875601e-02
Si_B31               5    2.04439894e+01   -4.62995950e+00    6.57875586e-02
Si_B31               5    2.04439894e+01   -4.62996550e+00    6.57875572e-02
Si_B31               5    2.04439894e+01   -4.62997150e+00    6.57875559e-02
Si_B31               5    2.04439894e+01   -4.62997650e+00    6.57875547e-02
Si_B31               5    2.04439894e+01   -4.62998100e+00    6.57875537e-02
Si_B31               5    2.04439894e+01   -4.62998550e+00    6.57875527e-02
Si_B31               5    2.04439894e+01   -4.62998900e+00    6.57875519e-02
Si_B31               5    2.04439894e+01   -4.62670950e+00    6.57883058e-02
Si_B31               5    2.04439894e+01   -4.62999200e+00    6.57875512e-02
Si_B31               5    2.04439894e+01   -4.62999450e+00    6.57875506e-02
Si_B31               5    2.04439894e+01   -4.62999650e+00    6.57875501e-02
Si_B31               5    2.04439894e+01   -4.62999800e+00    6.57875498e-02
Si_B31               5    2.04439894e+01   -4.62999900e+00    6.57875495e-02
Si_B31               5    2.04439894e+01   -4.62999950e+00    6.57875494e-02
Si_B31               5    2.04439894e+01   -4.62999950e+00    6.57875494e-02
Si_B31               5    2.04439894e+01   -4.62999900e+00    6.57875495e-02
Si_B31               5    2.04439894e+01   -4.62999800e+00    6.57875498e-02
Si_B31               5    2.04439894e+01   -4.62999650e+00    6.57875501e-02
Si_B31               5    2.04439894e+01   -4.62676700e+00    6.57882926e-02
Si_B31               5    2.04439894e+01   -4.62999450e+00    6.57875506e-02
Si_B31               5    2.04439894e+01   -4.62999200e+00    6.57875512e-02
Si_B31               5    2.04439894e+01   -4.62998900e+00    6.57875519e-02
Si_B31               5    2.04439894e+01   -4.62998550e+00    6.57875527e-02
Si_B31               5    2.04439894e+01   -4.62998100e+00    6.57875537e-02
Si_B31               5    2.04439894e+01   -4.62997650e+00    6.57875547e-02
Si_B31               5    2.04439894e+01   -4.62997150e+00    6.57875559e-02
Si_B31               5    2.04439894e+01   -4.62996550e+00    6.57875572e-02
Si_B31               5    2.04439894e+01   -4.62995950e+00    6.57875586e-02
Si_B31               5    2.04439894e+01   -4.62995250e+00    6.57875601e-02
Si_B31               5    2.04439894e+01   -4.62682450e+00    6.57882796e-02
Si_B31               5    2.04439894e+01   -4.62994550e+00    6.57875618e-02
Si_B31               5    2.04439894e+01   -4.62993800e+00    6.57875636e-02
Si_B31               5    2.04439894e+01   -4.62992950e+00    6.57875655e-02
Si_B31               5    2.04439894e+01   -4.62992050e+00    6.57875675e-02
Si_B31               5    2.04439894e+01   -4.62991150e+00    6.57875696e-02
Si_B31               5    2.04439894e+01   -4.62990150e+00    6.57875718e-02
Si_B31               5    2.04439894e+01   -4.62989150e+00    6.57875742e-02
Si_B31               5    2.04439894e+01   -4.62988050e+00    6.57875767e-02
Si_B31               5    2.04439894e+01   -4.62986900e+00    6.57875793e-02
Si_B31               5    2.04439894e+01   -4.62985750e+00    6.57875820e-02
Si_B31               5    2.04439894e+01   -4.62688100e+00    6.57882666e-02
Si_B31               5    2.04439894e+01   -4.62984500e+00    6.57875848e-02
Si_B31               5    2.04439894e+01   -4.62983200e+00    6.57875878e-02
Si_B31               5    2.04439894e+01   -4.62981850e+00    6.57875908e-02
Si_B31               5    2.04439894e+01   -4.62980450e+00    6.57875940e-02
Si_B31               5    2.04439894e+01   -4.62979050e+00    6.57875973e-02
Si_B31               5    2.04439894e+01   -4.62977550e+00    6.57876007e-02
Si_B31               5    2.04439894e+01   -4.62976000e+00    6.57876043e-02
Si_B31               5    2.04439894e+01   -4.62974450e+00    6.57876079e-02
Si_B31               5    2.04439894e+01   -4.62972850e+00    6.57876117e-02
Si_B31               5    2.04439894e+01   -4.62971150e+00    6.57876156e-02
Si_B31               5    2.04439894e+01   -4.62693700e+00    6.57882537e-02
Si_B31               5    2.04439894e+01   -4.62969400e+00    6.57876196e-02
Si_B31               5    2.04439894e+01   -4.62967600e+00    6.57876237e-02
Si_B31               5    2.04439894e+01   -4.62965750e+00    6.57876280e-02
Si_B31               5    2.04439894e+01   -4.62963850e+00    6.57876323e-02
Si_B31               5    2.04439894e+01   -4.62961900e+00    6.57876368e-02
Si_B31               5    2.04439894e+01   -4.62959850e+00    6.57876414e-02
Si_B31               5    2.04439894e+01   -4.62957800e+00    6.57876461e-02
Si_B31               5    2.04439894e+01   -4.62955700e+00    6.57876510e-02
Si_B31               5    2.04439894e+01   -4.62953550e+00    6.57876559e-02
Si_B31               5    2.04439894e+01   -4.62951350e+00    6.57876610e-02
Si_B31               5    2.04439894e+01   -4.62699300e+00    6.57882410e-02
Si_B31               5    2.04439894e+01   -4.62949050e+00    6.57876662e-02
Si_B31               5    2.04439894e+01   -4.62947100e+00    6.57876715e-02
Si_B31               5    2.04439894e+01   -4.62944750e+00    6.57876769e-02
Si_B31               5    2.04439894e+01   -4.62942350e+00    6.57876824e-02
Si_B31               5    2.04439894e+01   -4.62939900e+00    6.57876881e-02
Si_B31               5    2.04439894e+01   -4.62937400e+00    6.57876938e-02
Si_B31               5    2.04439894e+01   -4.62934850e+00    6.57876997e-02
Si_B31               5    2.04439894e+01   -4.62932250e+00    6.57877057e-02
Si_B31               5    2.04439894e+01   -4.62929600e+00    6.57877119e-02
Si_B31               5    2.04439894e+01   -4.62926900e+00    6.57877181e-02
Si_B31               5    2.04439894e+01   -4.62704800e+00    6.57882283e-02
Si_B31               5    2.04439894e+01   -4.62924150e+00    6.57877245e-02
Si_B31               5    2.04439894e+01   -4.62921350e+00    6.57877309e-02
Si_B31               5    2.04439894e+01   -4.62918500e+00    6.57877375e-02
Si_B31               5    2.04439894e+01   -4.62915600e+00    6.57877443e-02
Si_B31               5    2.04439894e+01   -4.62912600e+00    6.57877511e-02
Si_B31               5    2.04439894e+01   -4.62909600e+00    6.57877580e-02
Si_B31               5    2.04439894e+01   -4.62906550e+00    6.57877651e-02
Si_B31               5    2.04439894e+01   -4.62903400e+00    6.57877723e-02
Si_B31               5    2.04439894e+01   -4.62900250e+00    6.57877796e-02
Si_B31               5    2.04439894e+01   -4.62897050e+00    6.57877870e-02
Si_B31               5    2.04439894e+01   -4.62710300e+00    6.57882158e-02
Si_B31               5    2.04439894e+01   -4.62893750e+00    6.57877945e-02
Si_B31               5    2.04439894e+01   -4.62890450e+00    6.57878022e-02
Si_B31               5    2.04439894e+01   -4.62887050e+00    6.57878099e-02
Si_B31               5    2.04439894e+01   -4.62883650e+00    6.57878178e-02
Si_B31               5    2.04439894e+01   -4.62880150e+00    6.57878258e-02
Si_B31               5    2.04439894e+01   -4.62876650e+00    6.57878339e-02
Si_B31               5    2.04439894e+01   -4.62873050e+00    6.57878421e-02
Si_B31               5    2.04439894e+01   -4.62869450e+00    6.57878505e-02
Si_B31               5    2.04439894e+01   -4.62865750e+00    6.57878590e-02
Si_B31               5    2.04439894e+01   -4.62862050e+00    6.57878675e-02
Si_B31               5    2.04439894e+01   -4.62610400e+00    6.57884442e-02
Si_B31               5    2.04439894e+01   -4.62715700e+00    6.57882034e-02
Si_B31               5    2.04439894e+01   -4.62858250e+00    6.57878762e-02
Si_B31               5    2.04439894e+01   -4.62854400e+00    6.57878850e-02
Si_B31               5    2.04439894e+01   -4.62850550e+00    6.57878940e-02
Si_B31               5    2.04439894e+01   -4.62846600e+00    6.57879030e-02
Si_B31               5    2.04439894e+01   -4.62842600e+00    6.57879122e-02
Si_B31               5    2.04439894e+01   -4.62838600e+00    6.57879215e-02
Si_B31               5    2.04439894e+01   -4.62834500e+00    6.57879309e-02
Si_B31               5    2.04439894e+01   -4.62830350e+00    6.57879404e-02
Si_B31               5    2.04439894e+01   -4.62826150e+00    6.57879500e-02
Si_B31               5    2.04439894e+01   -4.62821950e+00    6.57879597e-02
Si_B31               5    2.04439894e+01   -4.62721050e+00    6.57881911e-02
Si_B31               5    2.04439894e+01   -4.62817650e+00    6.57879696e-02
Si_B31               5    2.04439894e+01   -4.62813300e+00    6.57879796e-02
Si_B31               5    2.04439894e+01   -4.62808900e+00    6.57879897e-02
Si_B31               5    2.04439894e+01   -4.62804450e+00    6.57879999e-02
