3.28834 -3.85712 3.79705 -7.71424
3.29418 -3.83964 3.80379 -7.67928
3.30001 -3.82196 3.81052 -7.64392
3.30585 -3.80401 3.81727 -7.60802
3.31169 -3.78581 3.82401 -7.57162
3.31753 -3.76737 3.83075 -7.53474
3.32336 -3.74872 3.83749 -7.49744
3.3292 -3.72979 3.84423 -7.45958
3.33504 -3.71062 3.85097 -7.42124
3.34088 -3.6912 3.85772 -7.3824
3.34671 -3.67157 3.86445 -7.34314
3.35255 -3.65166 3.87119 -7.30332
3.35839 -3.63151 3.87793 -7.26302
3.36423 -3.61112 3.88468 -7.22224
3.37006 -3.59051 3.89141 -7.18102
3.3759 -3.56963 3.89815 -7.13926
3.38174 -3.54851 3.9049 -7.09702
3.38758 -3.52715 3.91164 -7.0543
3.39341 -3.50558 3.91837 -7.01116
3.39925 -3.48374 3.92512 -6.96748
3.40509 -3.46166 3.93186 -6.92332
3.41093 -3.43935 3.9386 -6.8787
3.41676 -3.41684 3.94533 -6.83368
3.4226 -3.39407 3.95208 -6.78814
3.42844 -3.37106 3.95882 -6.74212
3.43428 -3.34783 3.96556 -6.69566
3.44011 -3.32441 3.9723 -6.64882
3.44595 -3.30074 3.97904 -6.60148
3.45179 -3.27684 3.98578 -6.55368
3.45763 -3.25273 3.99253 -6.50546
3.46346 -3.22845 3.99926 -6.4569
3.4693 -3.20393 4.006 -6.40786
3.47514 -3.1792 4.01275 -6.3584
3.48098 -3.15427 4.01949 -6.30854
3.48681 -3.12919 4.02622 -6.25838
3.49265 -3.10388 4.03296 -6.20776
3.49849 -3.07838 4.03971 -6.15676
3.50433 -3.0527 4.04645 -6.1054
3.51016 -3.02689 4.05318 -6.05378
3.516 -3.00087 4.05993 -6.00174
3.52184 -2.97468 4.06667 -5.94936
3.52768 -2.94834 4.07341 -5.89668
3.53351 -2.92189 4.08015 -5.84378
3.53935 -2.89526 4.08689 -5.79052
3.54519 -2.86848 4.09363 -5.73696
3.55103 -2.84158 4.10038 -5.68316
3.55686 -2.81459 4.10711 -5.62918
3.5627 -2.78745 4.11385 -5.5749
3.56854 -2.76019 4.1206 -5.52038
3.57438 -2.73284 4.12734 -5.46568
3.58021 -2.70543 4.13407 -5.41086
3.58605 -2.6779 4.14081 -5.3558
3.59189 -2.65029 4.14756 -5.30058
3.59773 -2.62262 4.1543 -5.24524
3.60356 -2.59493 4.16103 -5.18986
3.6094 -2.56714 4.16778 -5.13428
3.61524 -2.53932 4.17452 -5.07864
3.62108 -2.51146 4.18126 -5.02292
3.62691 -2.48363 4.18799 -4.96726
3.63275 -2.45573 4.19474 -4.91146
3.63859 -2.42784 4.20148 -4.85568
3.64443 -2.39995 4.20823 -4.7999
3.65026 -2.37213 4.21496 -4.74426
3.6561 -2.34428 4.2217 -4.68856
3.66194 -2.31647 4.22844 -4.63294
3.66778 -2.28871 4.23519 -4.57742
3.67361 -2.26106 4.24192 -4.52212
3.67945 -2.23342 4.24866 -4.46684
3.68529 -2.20586 4.25541 -4.41172
3.69112 -2.17844 4.26214 -4.35688
3.69696 -2.15107 4.26888 -4.30214
3.7028 -2.12381 4.27563 -4.24762
3.70864 -2.09666 4.28237 -4.19332
3.71448 -2.06965 4.28911 -4.1393
3.72031 -2.04282 4.29584 -4.08564
3.72615 -2.0161 4.30259 -4.0322
3.73199 -1.98953 4.30933 -3.97906
3.73782 -1.96318 4.31606 -3.92636
3.74366 -1.93697 4.32281 -3.87394
3.7495 -1.91094 4.32955 -3.82188
3.75534 -1.88512 4.33629 -3.77024
3.76118 -1.8595 4.34304 -3.719
3.76701 -1.83414 4.34977 -3.66828
3.77285 -1.80896 4.35651 -3.61792
3.77869 -1.78402 4.36326 -3.56804
3.78453 -1.75933 4.37 -3.51866
3.79036 -1.73493 4.37673 -3.46986
3.7962 -1.71075 4.38347 -3.4215
3.80204 -1.68683 4.39022 -3.37366
3.80788 -1.6632 4.39696 -3.3264
3.81371 -1.63988 4.40369 -3.27976
3.81955 -1.61682 4.41044 -3.23364
3.82539 -1.59406 4.41718 -3.18812
3.83123 -1.5716 4.42392 -3.1432
3.83706 -1.54949 4.43066 -3.09898
3.8429 -1.52766 4.4374 -3.05532
