10.467322579485797 -0.6452487499999999 4.636937868417  17.907333621805  35.345823695245  -0.000000000000  -0.000000000000  -0.000000000000  -0.000000000000  -0.000000000000  -0.000000000000  2.226107423288  4.052864161635  0.376585900347  2.202112879677  6.123198706974  0.213680961989  GRP-DC-P-UNPERTURBED+ISO 
10.467322579485797 -0.6452487499999999 4.636937868417  17.907333621805  35.345823695245  -0.000000000000  -0.000000000000  -0.000000000000  -0.000000000000  -0.000000000000  -0.000000000000  2.226107423288  4.052864161635  0.376585900347  2.202112879677  6.123198706974  0.213680961989  GRP-DC-P-UNPERTURBED+ISO 
10.914122054121567 -1.21164935 4.515249600311  17.432324057049  33.706288465117  -0.000000000000  -0.000000000000  0.000000000000  -0.000000000000  -0.000000000000  -0.000000000000  2.244109155427  4.422444055982  0.250445923078  2.167020682611  6.126618324111  0.284914419224  GRP-DC-P-UNPERTURBED+ISO 
10.914122054121567 -1.21164935 4.515249600311  17.432324057049  33.706288465117  -0.000000000000  -0.000000000000  0.000000000000  -0.000000000000  -0.000000000000  -0.000000000000  2.244109155427  4.422444055982  0.250445923078  2.167020682611  6.126618324111  0.284914419224  GRP-DC-P-UNPERTURBED+ISO 
11.373458459333424 -1.7178022 4.392604678832  16.943667782895  31.824049171593  0.000000000000  0.000000000000  0.000000000000  -0.000000000000  -0.000000000000  -0.000000000000  2.255807329807  4.750327960903  0.145927289070  2.128358091101  6.106559114314  0.364534815827  GRP-DC-P-UNPERTURBED+ISO 
11.373458459333424 -1.7178022 4.392604678832  16.943667782895  31.824049171593  0.000000000000  0.000000000000  0.000000000000  -0.000000000000  -0.000000000000  0.000000000000  2.255807329807  4.750327960903  0.145927289070  2.128358091101  6.106559114314  0.364534815827  GRP-DC-P-UNPERTURBED+ISO 
11.845505259071324 -2.1685201 4.269673321412  16.445271110025  29.751901411754  0.000000000000  0.000000000000  -0.000000000000  0.000000000000  0.000000000000  0.000000000000  2.261112493037  5.031931777284  0.068912240127  2.085961513192  6.061238744821  0.449397307385  GRP-DC-P-UNPERTURBED+ISO 
11.845505259071324 -2.1685201 4.269673321412  16.445271110025  29.751901411754  -0.000000000000  0.000000000000  0.000000000000  0.000000000000  0.000000000000  -0.000000000000  2.261112493037  5.031931777284  0.068912240127  2.085961513192  6.061238744821  0.449397307385  GRP-DC-P-UNPERTURBED+ISO 
12.330435923355243 -2.56819475 4.147046970881  15.940936079770  27.558960487455  0.000000000000  0.000000000000  0.000000000000  0.000000000000  -0.000000000000  -0.000000000000  2.260119179728  5.265511099149  0.021386546402  2.039751079129  5.989225330570  0.534239438874  GRP-DC-P-UNPERTURBED+ISO 
12.330435923355243 -2.56819475 4.147046970881  15.940936079770  27.558960487455  0.000000000000  -0.000000000000  0.000000000000  0.000000000000  0.000000000000  -0.000000000000  2.260119179728  5.265511099149  0.021386546402  2.039751079129  5.989225330570  0.534239438874  GRP-DC-P-UNPERTURBED+ISO 
12.828423915968347 -2.92095825 4.025159576747  15.433704695364  25.316517828531  -0.000000000000  -0.000000000000  0.000000000000  0.000000000000  0.000000000000  0.000000000000  2.253114900137  5.451864715069  0.001377085529  1.989796590365  5.890110832325  0.612873702491  GRP-DC-P-UNPERTURBED+ISO 
12.828423915968347 -2.92095825 4.025159576747  15.433704695364  25.316517828531  -0.000000000000  0.000000000000  0.000000000000  0.000000000000  0.000000000000  -0.000000000000  2.253114900137  5.451864715069  0.001377085529  1.989796590365  5.890110832325  0.612873702491  GRP-DC-P-UNPERTURBED+ISO 
13.339642707099658 -3.2305414000000003 3.904258347907  14.925478224655  23.087513933164  -0.000000000000  -0.000000000000  -0.000000000000  -0.000000000000  -0.000000000000  -0.000000000000  2.240561685820  5.593889110001  0.003812658611  1.936329691778  5.764658346926  0.679150416366  GRP-DC-P-UNPERTURBED+ISO 
13.339642707099658 -3.2305414000000003 3.904258347907  14.925478224655  23.087513933164  -0.000000000000  -0.000000000000  -0.000000000000  -0.000000000000  -0.000000000000  0.000000000000  2.240561685820  5.593889110001  0.003812658611  1.936329691778  5.764658346926  0.679150416366  GRP-DC-P-UNPERTURBED+ISO 
13.86426576036103 -3.50042275 3.784421853791  14.416916042643  20.918258478593  0.000000000000  0.000000000000  -0.000000000000  0.000000000000  0.000000000000  0.000000000000  2.223053940863  5.696025754936  0.021977450172  1.879736027391  5.614792905185  0.727897331321  GRP-DC-P-UNPERTURBED+ISO 
13.86426576036103 -3.50042275 3.784421853791  14.416916042643  20.918258478593  0.000000000000  -0.000000000000  0.000000000000  0.000000000000  0.000000000000  0.000000000000  2.223053940863  5.696025754936  0.021977450172  1.879736027391  5.614792905185  0.727897331321  GRP-DC-P-UNPERTURBED+ISO 
14.402466546115063 -3.7338095 3.665621614163  13.907649327094  18.834597411121  -0.000000000000  -0.000000000000  -0.000000000000  0.000000000000  0.000000000000  0.000000000000  2.201261917786  5.763660367654  0.049054878760  1.820534229626  5.443494095376  0.755679972269  GRP-DC-P-UNPERTURBED+ISO 
14.402466546115063 -3.7338095 3.665621614163  13.907649327094  18.834597411121  -0.000000000000  -0.000000000000  -0.000000000000  0.000000000000  0.000000000000  0.000000000000  2.201261917786  5.763660367654  0.049054878760  1.820534229626  5.443494095376  0.755679972269  GRP-DC-P-UNPERTURBED+ISO 
14.954418527797792 -3.9336802 3.547812583198  13.396771550239  16.843725165918  0.000000000000  0.000000000000  0.000000000000  -0.000000000000  0.000000000000  0.000000000000  2.175872455748  5.802543694118  0.079321290419  1.759346706296  5.254620763053  0.761222459070  GRP-DC-P-UNPERTURBED+ISO 
