        72	   27.6319	   27.6319	       0.0	       0.0	   10.3355	   37.9674	 
        73	   27.4681	   27.4681	       0.0	       0.0	   10.3451	   37.8133	 
        74	   27.4044	   27.4044	       0.0	       0.0	   10.3512	   37.7556	 
        75	   27.3062	   27.3062	       0.0	       0.0	   10.3544	   37.6607	 
        76	   27.1256	   27.1256	       0.0	       0.0	   10.3633	   37.4889	 
        77	   26.8494	   26.8494	       0.0	       0.0	   10.3864	   37.2359	 
        78	   26.6570	   26.6570	       0.0	       0.0	   10.4026	   37.0596	 
        79	   26.5354	   26.5354	       0.0	       0.0	   10.4063	   36.9417	 
        80	   26.3019	   26.3019	       0.0	       0.0	   10.3925	   36.6945	 
        81	   26.1097	   26.1097	       0.0	       0.0	   10.3877	   36.4975	 
        82	   25.8211	   25.8211	       0.0	       0.0	   10.3589	   36.1801	 
        83	   25.5849	   25.5849	       0.0	       0.0	   10.3471	   35.9321	 
        84	   25.3472	   25.3472	       0.0	       0.0	   10.3299	   35.6772	 
        85	   25.1861	   25.1861	       0.0	       0.0	   10.3260	   35.5121	 
        86	   25.0516	   25.0516	       0.0	       0.0	   10.3299	   35.3816	 
        87	   24.8874	   24.8874	       0.0	       0.0	   10.3380	   35.2254	 
        88	   24.7094	   24.7094	       0.0	       0.0	   10.3512	   35.0606	 
        89	   24.5502	   24.5502	       0.0	       0.0	   10.3517	   34.9019	 
        90	   24.3044	   24.3044	       0.0	       0.0	   10.3532	   34.6577	 
        91	   24.0971	   24.0971	       0.0	       0.0	   10.3775	   34.4747	 
        92	   23.9754	   23.9754	       0.0	       0.0	   10.3726	   34.3480	 
        93	   23.8873	   23.8873	       0.0	       0.0	   10.3729	   34.2603	 
        94	   23.7478	   23.7478	       0.0	       0.0	   10.3801	   34.1280	 
        95	   23.5519	   23.5519	       0.0	       0.0	   10.3788	   33.9308	 
        96	   23.3149	   23.3149	       0.0	       0.0	   10.4042	   33.7192	 
        97	   23.1643	   23.1643	       0.0	       0.0	   10.4120	   33.5763	 
        98	   23.0046	   23.0046	       0.0	       0.0	   10.4216	   33.4263	 
        99	   22.8971	   22.8971	       0.0	       0.0	   10.4229	   33.3200	 
       100	   22.6779	   22.6779	       0.0	       0.0	   10.4404	   33.1183	 
       101	   22.5055	   22.5055	       0.0	       0.0	   10.4560	   32.9615	 
       102	   22.3168	   22.3168	       0.0	       0.0	   10.4681	   32.7850	 
       103	   22.1920	   22.1920	       0.0	       0.0	   10.4710	   32.6630	 
       104	   22.0982	   22.0982	       0.0	       0.0	   10.4769	   32.5752	 
       105	   21.9689	   21.9689	       0.0	       0.0	   10.4844	   32.4533	 
       106	   21.8724	   21.8724	       0.0	       0.0	   10.4870	   32.3595	 
       107	   21.7003	   21.7003	       0.0	       0.0	   10.4987	   32.1990	 
       108	   21.5581	   21.5581	       0.0	       0.0	   10.5013	   32.0595	 
       109	   21.4529	   21.4529	       0.0	       0.0	   10.5145	   31.9674	 
       110	   21.3146	   21.3146	       0.0	       0.0	   10.5252	   31.8398	 
       111	   21.2141	   21.2141	       0.0	       0.0	   10.5406	   31.7547	 
       112	   21.0783	   21.0783	       0.0	       0.0	   10.5683	   31.6467	 
       113	   20.9655	   20.9655	       0.0	       0.0	   10.5674	   31.5330	 
       114	   20.8812	   20.8812	       0.0	       0.0	   10.5748	   31.4561	 
       115	   20.7827	   20.7827	       0.0	       0.0	   10.5918	   31.3746	 
       116	   20.7046	   20.7046	       0.0	       0.0	   10.5899	   31.2945	 
       117	   20.5281	   20.5281	       0.0	       0.0	   10.6068	   31.1350	 
       118	   20.4037	   20.4037	       0.0	       0.0	   10.6164	   31.0201	 
       119	   20.3081	   20.3081	       0.0	       0.0	   10.6199	   30.9280	 
       120	   20.2161	   20.2161	       0.0	       0.0	   10.6190	   30.8352	 
       121	   20.0801	   20.0801	       0.0	       0.0	   10.6225	   30.7026	 
       122	   19.9148	   19.9148	       0.0	       0.0	   10.6283	   30.5431	 
       123	   19.8088	   19.8088	       0.0	       0.0	   10.6244	   30.4332	 
       124	   19.7751	   19.7751	       0.0	       0.0	   10.6217	   30.3968	 
       125	   19.6772	   19.6772	       0.0	       0.0	   10.6266	   30.3039	 
       126	   19.5582	   19.5582	       0.0	       0.0	   10.6268	   30.1850	 
       127	   19.4603	   19.4603	       0.0	       0.0	   10.6284	   30.0887	 
       128	   19.3451	   19.3451	       0.0	       0.0	   10.6285	   29.9737	 
       129	   19.1906	   19.1906	       0.0	       0.0	   10.6533	   29.8440	 
       130	   19.1086	   19.1086	       0.0	       0.0	   10.6546	   29.7633	 
       131	   18.9061	   18.9061	       0.0	       0.0	   10.6550	   29.5612	 
       132	   18.7407	   18.7407	       0.0	       0.0	   10.6638	   29.4045	 
       133	   18.6303	   18.6303	       0.0	       0.0	   10.6671	   29.2974	 
       134	   18.5380	   18.5380	       0.0	       0.0	   10.6666	   29.2046	 
       135	   18.4866	   18.4866	       0.0	       0.0	   10.6676	   29.1542	 
       136	   18.4143	   18.4143	       0.0	       0.0	   10.6570	   29.0714	 
       137	   18.3371	   18.3371	       0.0	       0.0	   10.6601	   28.9972	 
       138	   18.2703	   18.2703	       0.0	       0.0	   10.6666	   28.9370	 
       139	   18.2083	   18.2083	       0.0	       0.0	   10.6694	   28.8778	 
       140	   18.1298	   18.1298	       0.0	       0.0	   10.6753	   28.8052	 
       141	   18.0766	   18.0766	       0.0	       0.0	   10.6837	   28.7604	 
       142	   18.0384	   18.0384	       0.0	       0.0	   10.6842	   28.7226	 
       143	   17.9966	   17.9966	       0.0	       0.0	   10.6846	   28.6812	 
       144	   17.9598	   17.9598	       0.0	       0.0	   10.6851	   28.6450	 
       145	   17.8835	   17.8835	       0.0	       0.0	   10.6918	   28.5754	 
       146	   17.7954	   17.7954	       0.0	       0.0	   10.7009	   28.4963	 
       147	   17.7087	   17.7087	       0.0	       0.0	   10.7110	   28.4198	 
       148	   17.6124	   17.6124	       0.0	       0.0	   10.7187	   28.3311	 
       149	   17.5446	   17.5446	       0.0	       0.0	   10.7238	   28.2685	 
       150	   17.4754	   17.4754	       0.0	       0.0	   10.7282	   28.2036	 
       151	   17.4295	   17.4295	       0.0	       0.0	   10.7313	   28.1609	 
