3.1376 -1.55797 23.1376 -3.11594
3.14419 -1.54999 23.1442 -3.09998
3.15079 -1.54201 23.1508 -3.08402
3.15738 -1.53403 23.1574 -3.06806
3.16398 -1.52605 23.164 -3.0521
3.17057 -1.51809 23.1706 -3.03618
3.17717 -1.51012 23.1772 -3.02024
3.18376 -1.50217 23.1838 -3.00434
3.19036 -1.49421 23.1904 -2.98842
3.19695 -1.48627 23.197 -2.97254
3.20355 -1.47832 23.2035 -2.95664
3.21014 -1.47039 23.2101 -2.94078
3.21674 -1.46246 23.2167 -2.92492
3.22333 -1.45455 23.2233 -2.9091
3.22993 -1.44663 23.2299 -2.89326
3.23652 -1.43874 23.2365 -2.87748
3.24312 -1.43084 23.2431 -2.86168
3.24971 -1.42297 23.2497 -2.84594
3.25631 -1.41509 23.2563 -2.83018
3.2629 -1.40724 23.2629 -2.81448
3.2695 -1.39939 23.2695 -2.79878
3.27609 -1.39156 23.2761 -2.78312
3.28269 -1.38373 23.2827 -2.76746
3.28928 -1.37592 23.2893 -2.75184
3.29588 -1.36812 23.2959 -2.73624
3.30247 -1.36035 23.3025 -2.7207
3.30907 -1.35258 23.3091 -2.70516
3.31566 -1.34483 23.3157 -2.68966
3.32226 -1.33709 23.3223 -2.67418
3.32885 -1.32939 23.3288 -2.65878
3.33544 -1.32169 23.3354 -2.64338
3.34204 -1.31401 23.342 -2.62802
3.34864 -1.30635 23.3486 -2.6127
3.35523 -1.29871 23.3552 -2.59742
