         54.00000          0.04170          0.04170          0.00000          0.00000          0.00000          0.04170          0.10090          0.00274          0.02946 
         55.00000          0.04044          0.04044          0.00000          0.00000          0.00000          0.04044          0.10090          0.00399          0.03072 
         56.00000          0.03925          0.03925          0.00000          0.00000          0.00000          0.03925          0.10090          0.00518          0.03191 
         57.00000          0.03806          0.03806          0.00000          0.00000          0.00000          0.03806          0.10090          0.00638          0.03310 
         58.00000          0.03745          0.03745          0.00000          0.00000          0.00000          0.03745          0.10090          0.00699          0.03372 
         59.00000          0.03624          0.03624          0.00000          0.00000          0.00000          0.03624          0.10090          0.00820          0.03492 
         60.00000          0.03516          0.03516          0.00000          0.00000          0.00000          0.03516          0.10090          0.00927          0.03600 
         61.00000          0.03464          0.03464          0.00000          0.00000          0.00000          0.03464          0.10090          0.00980          0.00052 
         62.00000          0.03448          0.03448          0.00000          0.00000          0.00000          0.03448          0.10090          0.00995          0.00068 
         63.00000          0.03437          0.03437          0.00000          0.00000          0.00000          0.03437          0.10090          0.01007          0.00079 
         64.00000          0.03427          0.03427          0.00000          0.00000          0.00000          0.03427          0.10090          0.01016          0.00089 
         65.00000          0.03420          0.03420          0.00000          0.00000          0.00000          0.03420          0.10090          0.01024          0.00096 
         66.00000          0.03408          0.03408          0.00000          0.00000          0.00000          0.03408          0.10090          0.01036          0.00109 
         67.00000          0.03405          0.03405          0.00000          0.00000          0.00000          0.03405          0.10090          0.01038          0.00111 
         68.00000          0.03399          0.03399          0.00000          0.00000          0.00000          0.03399          0.10090          0.01044          0.00117 
         69.00000          0.03383          0.03383          0.00000          0.00000          0.00000          0.03383          0.10090          0.01060          0.00133 
         70.00000          0.03360          0.03360          0.00000          0.00000          0.00000          0.03360          0.10090          0.01083          0.00156 
         71.00000          0.03341          0.03341          0.00000          0.00000          0.00000          0.03341          0.10090          0.00019          0.00175 
         72.00000          0.03332          0.03332          0.00000          0.00000          0.00000          0.03332          0.10090          0.00028          0.00184 
         73.00000          0.03319          0.03319          0.00000          0.00000          0.00000          0.03319          0.10090          0.00041          0.00197 
         74.00000          0.03314          0.03314          0.00000          0.00000          0.00000          0.03314          0.10090          0.00046          0.00202 
         75.00000          0.03308          0.03308          0.00000          0.00000          0.00000          0.03308          0.10090          0.00052          0.00208 
         76.00000          0.03290          0.03290          0.00000          0.00000          0.00000          0.03290          0.10090          0.00071          0.00227 
         77.00000          0.03281          0.03281          0.00000          0.00000          0.00000          0.03281          0.10090          0.00080          0.00236 
         78.00000          0.03279          0.03279          0.00000          0.00000          0.00000          0.03279          0.10090          0.00082          0.00238 
         79.00000          0.03269          0.03269          0.00000          0.00000          0.00000          0.03269          0.10090          0.00091          0.00247 
         80.00000          0.03258          0.03258          0.00000          0.00000          0.00000          0.03258          0.10090          0.00102          0.00258 
         81.00000          0.03232          0.03232          0.00000          0.00000          0.00000          0.03232          0.10090          0.00129          0.00026 
         82.00000          0.03208          0.03208          0.00000          0.00000          0.00000          0.03208          0.10090          0.00152          0.00050 
         83.00000          0.03181          0.03181          0.00000          0.00000          0.00000          0.03181          0.10090          0.00179          0.00076 
         84.00000          0.03136          0.03136          0.00000          0.00000          0.00000          0.03136          0.10090          0.00224          0.00122 
         85.00000          0.03094          0.03094          0.00000          0.00000          0.00000          0.03094          0.10090          0.00266          0.00164 
         86.00000          0.03066          0.03066          0.00000          0.00000          0.00000          0.03066          0.10090          0.00294          0.00192 
         87.00000          0.03046          0.03046          0.00000          0.00000          0.00000          0.03046          0.10090          0.00314          0.00212 
         88.00000          0.03004          0.03004          0.00000          0.00000          0.00000          0.03004          0.10090          0.00356          0.00254 
         89.00000          0.02932          0.02932          0.00000          0.00000          0.00000          0.02932          0.10090          0.00428          0.00326 
         90.00000          0.02894          0.02894          0.00000          0.00000          0.00000          0.02894          0.10090          0.00466          0.00363 
         91.00000          0.02847          0.02847          0.00000          0.00000          0.00000          0.02847          0.10090          0.00047          0.00411 
         92.00000          0.02814          0.02814          0.00000          0.00000          0.00000          0.02814          0.10090          0.00081          0.00444 
         93.00000          0.02759          0.02759          0.00000          0.00000          0.00000          0.02759          0.10090          0.00135          0.00499 
         94.00000          0.02730          0.02730          0.00000          0.00000          0.00000          0.02730          0.10090          0.00165          0.00528 
         95.00000          0.02692          0.02692          0.00000          0.00000          0.00000          0.02692          0.10090          0.00202          0.00565 
         96.00000          0.02663          0.02663          0.00000          0.00000          0.00000          0.02663          0.10090          0.00232          0.00595 
         97.00000          0.02637          0.02637          0.00000          0.00000          0.00000          0.02637          0.10090          0.00258          0.00621 
         98.00000          0.02610          0.02610          0.00000          0.00000          0.00000          0.02610          0.10090          0.00285          0.00648 
         99.00000          0.02582          0.02582          0.00000          0.00000          0.00000          0.02582          0.10090          0.00312          0.00676 
        100.00000          0.02556          0.02556          0.00000          0.00000          0.00000          0.02556          0.10090          0.00338          0.00702 
        101.00000          0.02517          0.02517          0.00000          0.00000          0.00000          0.02517          0.10090          0.00377          0.00039 
        102.00000          0.02489          0.02489          0.00000          0.00000          0.00000          0.02489          0.10090          0.00405          0.00067 
        103.00000          0.02483          0.02483          0.00000          0.00000          0.00000          0.02483          0.10090          0.00411          0.00073 
        104.00000          0.02473          0.02473          0.00000          0.00000          0.00000          0.02473          0.10090          0.00422          0.00083 
        105.00000          0.02457          0.02457          0.00000          0.00000          0.00000          0.02457          0.10090          0.00437          0.00099 
        106.00000          0.02447          0.02447          0.00000          0.00000          0.00000          0.02447          0.10090          0.00447          0.00109 
        107.00000          0.02427          0.02427          0.00000          0.00000          0.00000          0.02427          0.10090          0.00468          0.00129 
        108.00000          0.02409          0.02409          0.00000          0.00000          0.00000          0.02409          0.10090          0.00485          0.00147 
        109.00000          0.02387          0.02387          0.00000          0.00000          0.00000          0.02387          0.10090          0.00508          0.00169 
        110.00000          0.02378          0.02378          0.00000          0.00000          0.00000          0.02378          0.10090          0.00517          0.00178 
        111.00000          0.02367          0.02367          0.00000          0.00000          0.00000          0.02367          0.10090          0.00010          0.00189 
        112.00000          0.02349          0.02349          0.00000          0.00000          0.00000          0.02349          0.10090          0.00029          0.00207 
        113.00000          0.02323          0.02323          0.00000          0.00000          0.00000          0.02323          0.10090          0.00054          0.00233 
        114.00000          0.02311          0.02311          0.00000          0.00000          0.00000          0.02311          0.10090          0.00067          0.00245 
        115.00000          0.02288          0.02288          0.00000          0.00000          0.00000          0.02288          0.10090          0.00089          0.00268 
        116.00000          0.02254          0.02254          0.00000          0.00000          0.00000          0.02254          0.10090          0.00124          0.00302 
        117.00000          0.02242          0.02242          0.00000          0.00000          0.00000          0.02242          0.10090          0.00136          0.00314 
        118.00000          0.02227          0.02227          0.00000          0.00000          0.00000          0.02227          0.10090          0.00151          0.00329 
        119.00000          0.02205          0.02205          0.00000          0.00000          0.00000          0.02205          0.10090          0.00173          0.00351 
        120.00000          0.02185          0.02185          0.00000          0.00000          0.00000          0.02185          0.10090          0.00193          0.00371 
        121.00000          0.02172          0.02172          0.00000          0.00000          0.00000          0.02172          0.10090          0.00206          0.00013 
        122.00000          0.02164          0.02164          0.00000          0.00000          0.00000          0.02164          0.10090          0.00214          0.00021 
        123.00000          0.02151          0.02151          0.00000          0.00000          0.00000          0.02151          0.10090          0.00226          0.00033 
        124.00000          0.02128          0.02128          0.00000          0.00000          0.00000          0.02128          0.10090          0.00249          0.00056 
        125.00000          0.02112          0.02112          0.00000          0.00000          0.00000          0.02112          0.10090          0.00266          0.00073 
        126.00000          0.02095          0.02095          0.00000          0.00000          0.00000          0.02095          0.10090          0.00283          0.00090 
        127.00000          0.02074          0.02074          0.00000          0.00000          0.00000          0.02074          0.10090          0.00303          0.00110 
        128.00000          0.02050          0.02050          0.00000          0.00000          0.00000          0.02050          0.10090          0.00327          0.00134 
        129.00000          0.02039          0.02039          0.00000          0.00000          0.00000          0.02039          0.10090          0.00339          0.00146 
        130.00000          0.02031          0.02031          0.00000          0.00000          0.00000          0.02031          0.10090          0.00347          0.00153 
        131.00000          0.02024          0.02024          0.00000          0.00000          0.00000          0.02024          0.10090          0.00007          0.00160 
        132.00000          0.02010          0.02010          0.00000          0.00000          0.00000          0.02010          0.10090          0.00021          0.00175 
        133.00000          0.01996          0.01996          0.00000          0.00000          0.00000          0.01996          0.10090          0.00035          0.00188 
        134.00000          0.01969          0.01969          0.00000          0.00000          0.00000          0.01969          0.10090          0.00062          0.00216 
