     9.00335000      1.08715345          2       GRP-DC-P-UNPERTURBED+ISO
     9.09060000      0.90113575          2       GRP-DC-P-UNPERTURBED+ISO
     9.17840000      0.71916760          2       GRP-DC-P-UNPERTURBED+ISO
     9.26670000      0.54118085          2       GRP-DC-P-UNPERTURBED+ISO
     9.35565000      0.36710535          2       GRP-DC-P-UNPERTURBED+ISO
     9.44510000      0.19687482          2       GRP-DC-P-UNPERTURBED+ISO
     9.53515000      0.03042142          2       GRP-DC-P-UNPERTURBED+ISO
     9.62580000     -0.13247022          2       GRP-DC-P-UNPERTURBED+ISO
     9.71695000     -0.29156330          2       GRP-DC-P-UNPERTURBED+ISO
     9.80875000     -0.44706736          2       GRP-DC-P-UNPERTURBED+ISO
     9.90110000     -0.59904545          2       GRP-DC-P-UNPERTURBED+ISO
     9.99400000     -0.74755970          2       GRP-DC-P-UNPERTURBED+ISO
    10.08750000     -0.89267065          2       GRP-DC-P-UNPERTURBED+ISO
    10.18160000     -1.03443925          2       GRP-DC-P-UNPERTURBED+ISO
    10.27620000     -1.17292325          2       GRP-DC-P-UNPERTURBED+ISO
    10.37150000     -1.30818195          2       GRP-DC-P-UNPERTURBED+ISO
    10.46730000     -1.44027170          2       GRP-DC-P-UNPERTURBED+ISO
    10.46730000     -1.44027170          2       GRP-DC-P-UNPERTURBED+ISO
    10.70700000     -1.75389340          2       GRP-DC-P-UNPERTURBED+ISO
    10.95040000     -2.04925635          2       GRP-DC-P-UNPERTURBED+ISO
    11.19740000     -2.32718595          2       GRP-DC-P-UNPERTURBED+ISO
    11.44800000     -2.58844275          2       GRP-DC-P-UNPERTURBED+ISO
    11.70240000     -2.83375730          2       GRP-DC-P-UNPERTURBED+ISO
    11.96050000     -3.06382855          2       GRP-DC-P-UNPERTURBED+ISO
    12.22250000     -3.27929795          2       GRP-DC-P-UNPERTURBED+ISO
    12.48810000     -3.48086440          2       GRP-DC-P-UNPERTURBED+ISO
    12.75760000     -3.66910985          2       GRP-DC-P-UNPERTURBED+ISO
    13.03110000     -3.84462250          2       GRP-DC-P-UNPERTURBED+ISO
    13.30830000     -4.00796555          2       GRP-DC-P-UNPERTURBED+ISO
    13.58940000     -4.15967945          2       GRP-DC-P-UNPERTURBED+ISO
    13.87450000     -4.30028155          2       GRP-DC-P-UNPERTURBED+ISO
    14.16360000     -4.43026450          2       GRP-DC-P-UNPERTURBED+ISO
    14.45660000     -4.55010445          2       GRP-DC-P-UNPERTURBED+ISO
    14.75370000     -4.66025965          2       GRP-DC-P-UNPERTURBED+ISO
    15.05470000     -4.76117115          2       GRP-DC-P-UNPERTURBED+ISO
    15.35980000     -4.85327050          2       GRP-DC-P-UNPERTURBED+ISO
    15.66910000     -4.93695745          2       GRP-DC-P-UNPERTURBED+ISO
    15.98250000     -5.01263550          2       GRP-DC-P-UNPERTURBED+ISO
    16.30000000     -5.08068850          2       GRP-DC-P-UNPERTURBED+ISO
    16.62170000     -5.14148750          2       GRP-DC-P-UNPERTURBED+ISO
    16.94760000     -5.19539100          2       GRP-DC-P-UNPERTURBED+ISO
    17.27780000     -5.24274450          2       GRP-DC-P-UNPERTURBED+ISO
    17.61210000     -5.28387900          2       GRP-DC-P-UNPERTURBED+ISO
    17.95080000     -5.31911600          2       GRP-DC-P-UNPERTURBED+ISO
    18.29380000     -5.34876250          2       GRP-DC-P-UNPERTURBED+ISO
    18.64120000     -5.37311450          2       GRP-DC-P-UNPERTURBED+ISO
    18.99290000     -5.39245700          2       GRP-DC-P-UNPERTURBED+ISO
    19.34900000     -5.40706250          2       GRP-DC-P-UNPERTURBED+ISO
    19.70960000     -5.41719250          2       GRP-DC-P-UNPERTURBED+ISO
    20.07450000     -5.42309850          2       GRP-DC-P-UNPERTURBED+ISO
    20.44400000     -5.42502300          2       GRP-DC-P-UNPERTURBED+ISO
    20.81790000     -5.42319650          2       GRP-DC-P-UNPERTURBED+ISO
    21.19640000     -5.41784200          2       GRP-DC-P-UNPERTURBED+ISO
    21.57950000     -5.40917200          2       GRP-DC-P-UNPERTURBED+ISO
    21.96720000     -5.39739100          2       GRP-DC-P-UNPERTURBED+ISO
    22.35940000     -5.38269600          2       GRP-DC-P-UNPERTURBED+ISO
    22.75640000     -5.36527500          2       GRP-DC-P-UNPERTURBED+ISO
    23.15790000     -5.34530800          2       GRP-DC-P-UNPERTURBED+ISO
    23.56420000     -5.32296850          2       GRP-DC-P-UNPERTURBED+ISO
    23.97510000     -5.29842200          2       GRP-DC-P-UNPERTURBED+ISO
    24.39090000     -5.27182550          2       GRP-DC-P-UNPERTURBED+ISO
    24.81150000     -5.24333150          2       GRP-DC-P-UNPERTURBED+ISO
    25.23680000     -5.21308500          2       GRP-DC-P-UNPERTURBED+ISO
    25.66690000     -5.18122400          2       GRP-DC-P-UNPERTURBED+ISO
    26.10190000     -5.14787800          2       GRP-DC-P-UNPERTURBED+ISO
    26.54190000     -5.11317650          2       GRP-DC-P-UNPERTURBED+ISO
    26.98670000     -5.07723800          2       GRP-DC-P-UNPERTURBED+ISO
    27.43650000     -5.04018050          2       GRP-DC-P-UNPERTURBED+ISO
    27.89120000     -5.00211200          2       GRP-DC-P-UNPERTURBED+ISO
    28.35100000     -4.96312700          2       GRP-DC-P-UNPERTURBED+ISO
    28.81570000     -4.92331795          2       GRP-DC-P-UNPERTURBED+ISO
    29.28550000     -4.88277365          2       GRP-DC-P-UNPERTURBED+ISO
    29.76040000     -4.84157815          2       GRP-DC-P-UNPERTURBED+ISO
    30.24040000     -4.79980650          2       GRP-DC-P-UNPERTURBED+ISO
    30.72550000     -4.75753670          2       GRP-DC-P-UNPERTURBED+ISO
    31.21580000     -4.71483365          2       GRP-DC-P-UNPERTURBED+ISO
    31.71130000     -4.67176010          2       GRP-DC-P-UNPERTURBED+ISO
    32.21200000     -4.62837420          2       GRP-DC-P-UNPERTURBED+ISO
    32.71790000     -4.58473085          2       GRP-DC-P-UNPERTURBED+ISO
    33.22910000     -4.54088050          2       GRP-DC-P-UNPERTURBED+ISO
    33.74560000     -4.49687045          2       GRP-DC-P-UNPERTURBED+ISO
    34.26740000     -4.45274400          2       GRP-DC-P-UNPERTURBED+ISO
    34.79460000     -4.40854290          2       GRP-DC-P-UNPERTURBED+ISO
    35.32720000     -4.36432715          2       GRP-DC-P-UNPERTURBED+ISO
    35.86520000     -4.32008830          2       GRP-DC-P-UNPERTURBED+ISO
    36.40860000     -4.27587845          2       GRP-DC-P-UNPERTURBED+ISO
    36.95750000     -4.23172760          2       GRP-DC-P-UNPERTURBED+ISO
    37.51180000     -4.18766335          2       GRP-DC-P-UNPERTURBED+ISO
    38.07160000     -4.14371065          2       GRP-DC-P-UNPERTURBED+ISO
    38.63710000     -4.09989280          2       GRP-DC-P-UNPERTURBED+ISO
    39.20810000     -4.05623050          2       GRP-DC-P-UNPERTURBED+ISO
    39.78460000     -4.01274305          2       GRP-DC-P-UNPERTURBED+ISO
    18.08760000     -5.33162850          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    18.27660000     -5.34740800          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    18.46700000     -5.36158250          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    18.65870000     -5.37419850          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    18.85170000     -5.38530350          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    19.04610000     -5.39494300          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    19.24170000     -5.40316200          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    19.43870000     -5.41000450          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    19.63710000     -5.41551200          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    19.83680000     -5.41972750          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.03780000     -5.42269100          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.24020000     -5.42444350          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.44400000     -5.42502300          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.64910000     -5.42446800          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.85560000     -5.42281650          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    21.06340000     -5.42010400          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    21.27270000     -5.41636650          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    21.48330000     -5.41163900          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    21.69540000     -5.40595500          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    21.90870000     -5.39934850          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    22.12350000     -5.39185200          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    22.33970000     -5.38349700          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    22.55730000     -5.37431450          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    22.77630000     -5.36433550          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    22.99670000     -5.35358900          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.13890000     -5.42371600          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.16130000     -5.42390350          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.18380000     -5.42407550          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.20640000     -5.42423350          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.22900000     -5.42437700          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.25150000     -5.42450600          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.27410000     -5.42462050          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.29670000     -5.42472000          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.31930000     -5.42480600          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.34200000     -5.42487700          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.36460000     -5.42493450          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.38730000     -5.42497700          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.40990000     -5.42500600          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.43260000     -5.42502050          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.45530000     -5.42502150          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.47810000     -5.42500800          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.50080000     -5.42498050          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.52360000     -5.42494000          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.54640000     -5.42488500          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.56920000     -5.42481600          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.59200000     -5.42473350          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.61490000     -5.42463750          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.63770000     -5.42452800          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.66060000     -5.42440450          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.68350000     -5.42426800          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.70640000     -5.42411750          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.72930000     -5.42395400          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.75220000     -5.42377700          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.77520000     -5.42358650          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.79810000     -5.42338300          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.82110000     -5.42316600          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.84410000     -5.42293600          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.86710000     -5.42269300          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.89010000     -5.42243700          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.91320000     -5.42216800          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.93630000     -5.42188550          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.95940000     -5.42159050          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    20.98250000     -5.42128250          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    21.00560000     -5.42096150          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    21.02870000     -5.42062800          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    21.05190000     -5.42028200          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    21.07510000     -5.41992300          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    21.09830000     -5.41955100          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    21.12140000     -5.41916700          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    21.14460000     -5.41877050          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    21.16790000     -5.41836100          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    21.19120000     -5.41793950          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    21.21440000     -5.41750550          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    21.23770000     -5.41705900          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    21.26110000     -5.41660050          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    21.28430000     -5.41612950          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    21.30770000     -5.41564650          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    21.33110000     -5.41515100          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    21.35440000     -5.41464350          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
    21.37780000     -5.41412450          2 GRP-DC-P-UNPERTURBED+ISO+SMALL
