 37 18 GRP-DC-P-UNPERTURBED+ISO 3.062771e-01 4.769199e-01 1.816880e+00 -3.987289e-16
 38 19 GRP-DC-P-UNPERTURBED+ISO 2.944409e-01 4.651102e-01 1.779888e+00 -2.059984e-17
 39 19 GRP-DC-P-UNPERTURBED+ISO 2.944409e-01 4.651102e-01 1.779888e+00 -8.890458e-18
 40 20 GRP-DC-P-UNPERTURBED+ISO 2.867946e-01 4.569078e-01 1.745243e+00 -1.415358e-16
 41 20 GRP-DC-P-UNPERTURBED+ISO 2.867946e-01 4.569078e-01 1.745243e+00 -1.770028e-16
 42 21 GRP-DC-P-UNPERTURBED+ISO 2.823415e-01 4.508964e-01 1.711866e+00 1.897354e-19
 43 21 GRP-DC-P-UNPERTURBED+ISO 2.823415e-01 4.508964e-01 1.711866e+00 1.111307e-18
 44 22 GRP-DC-P-UNPERTURBED+ISO 2.801319e-01 4.461202e-01 1.678786e+00 -4.523167e-17
 45 22 GRP-DC-P-UNPERTURBED+ISO 2.801319e-01 4.461202e-01 1.678786e+00 -1.502308e-17
 46 23 GRP-DC-P-UNPERTURBED+ISO 2.793769e-01 4.419740e-01 1.645181e+00 -8.344291e-17
 47 23 GRP-DC-P-UNPERTURBED+ISO 2.793769e-01 4.419740e-01 1.645181e+00 -7.350576e-17
 48 24 GRP-DC-P-UNPERTURBED+ISO 2.794772e-01 4.380729e-01 1.610389e+00 -6.012388e-17
 49 24 GRP-DC-P-UNPERTURBED+ISO 2.794772e-01 4.380729e-01 1.610389e+00 -4.354141e-17
 50 25 GRP-DC-P-UNPERTURBED+ISO 2.800018e-01 4.341615e-01 1.573909e+00 -1.669468e-16
 51 25 GRP-DC-P-UNPERTURBED+ISO 2.800018e-01 4.341615e-01 1.573909e+00 -1.887250e-16
 52 26 GRP-DC-P-UNPERTURBED+ISO 2.806502e-01 4.300626e-01 1.536276e+00 -3.054028e-16
 53 26 GRP-DC-P-UNPERTURBED+ISO 2.806502e-01 4.300626e-01 1.536276e+00 -3.071703e-16
 54 27 GRP-DC-P-UNPERTURBED+ISO 2.812142e-01 4.256515e-01 1.518959e+00 -1.050922e-17
 55 27 GRP-DC-P-UNPERTURBED+ISO 2.812142e-01 4.256515e-01 1.518959e+00 -8.119962e-18
 56 28 GRP-DC-P-UNPERTURBED+ISO 2.815487e-01 4.208421e-01 1.499242e+00 -1.994763e-19
 57 28 GRP-DC-P-UNPERTURBED+ISO 2.815487e-01 4.208421e-01 1.499242e+00 -6.531584e-19
 58 29 GRP-DC-P-UNPERTURBED+ISO 2.815514e-01 4.155787e-01 1.476867e+00 -1.526560e-16
 59 29 GRP-DC-P-UNPERTURBED+ISO 2.815514e-01 4.155787e-01 1.476867e+00 -1.645170e-16
 60 30 GRP-DC-P-UNPERTURBED+ISO 2.811503e-01 4.098304e-01 1.451681e+00 -7.330062e-17
 61 30 GRP-DC-P-UNPERTURBED+ISO 2.811503e-01 4.098304e-01 1.451681e+00 -7.057008e-17
 62 31 GRP-DC-P-UNPERTURBED+ISO 2.802963e-01 4.035857e-01 1.423606e+00 -2.636782e-16
 63 31 GRP-DC-P-UNPERTURBED+ISO 2.802963e-01 4.035857e-01 1.423606e+00 -2.599919e-16
 64 32 GRP-DC-P-UNPERTURBED+ISO 2.789588e-01 3.968490e-01 1.392620e+00 -2.775558e-16
 65 32 GRP-DC-P-UNPERTURBED+ISO 2.789588e-01 3.968490e-01 1.392620e+00 -2.775262e-16
 66 33 GRP-DC-P-UNPERTURBED+ISO 2.771223e-01 3.896364e-01 1.358737e+00 0.000000e+00
 67 33 GRP-DC-P-UNPERTURBED+ISO 2.771223e-01 3.896364e-01 1.358737e+00 0.000000e+00
 68 34 GRP-DC-P-UNPERTURBED+ISO 2.747811e-01 3.819719e-01 1.321998e+00 -1.110223e-16
 69 34 GRP-DC-P-UNPERTURBED+ISO 2.747811e-01 3.819719e-01 1.321998e+00 -1.110223e-16
 70 35 GRP-DC-P-UNPERTURBED+ISO 2.719330e-01 3.738821e-01 1.290260e+00 -2.498002e-16
 71 35 GRP-DC-P-UNPERTURBED+ISO 2.719330e-01 3.738821e-01 1.290260e+00 -2.498002e-16
 72 36 GRP-DC-P-UNPERTURBED+ISO 2.685777e-01 3.653948e-01 1.270504e+00 -5.551115e-17
 73 36 GRP-DC-P-UNPERTURBED+ISO 2.685777e-01 3.653948e-01 1.270504e+00 -5.551115e-17
 74 37 GRP-DC-P-UNPERTURBED+ISO 2.647171e-01 3.565391e-01 1.247587e+00 -1.804112e-16
 75 37 GRP-DC-P-UNPERTURBED+ISO 2.647171e-01 3.565391e-01 1.247587e+00 -2.081668e-16
 76 38 GRP-DC-P-UNPERTURBED+ISO 2.603551e-01 3.473441e-01 1.221512e+00 -1.734723e-18
 77 38 GRP-DC-P-UNPERTURBED+ISO 2.603551e-01 3.473441e-01 1.221512e+00 -1.734723e-18
 78 39 GRP-DC-P-UNPERTURBED+ISO 2.554976e-01 3.378390e-01 1.192292e+00 -5.551115e-17
 79 39 GRP-DC-P-UNPERTURBED+ISO 2.554976e-01 3.378390e-01 1.192292e+00 -5.551115e-17
 80 40 GRP-DC-P-UNPERTURBED+ISO 2.501531e-01 3.280522e-01 1.159955e+00 -2.636780e-16
 81 40 GRP-DC-P-UNPERTURBED+ISO 2.501531e-01 3.280522e-01 1.159955e+00 -2.636780e-16
 82 41 GRP-DC-P-UNPERTURBED+ISO 5.879162e-01 8.225585e-01 2.369176e+00 -9.788177e-16
 83 41 GRP-DC-P-UNPERTURBED+ISO 5.879162e-01 8.225585e-01 2.369176e+00 -9.319172e-16
 84 42 GRP-DC-P-UNPERTURBED+ISO 4.389069e-01 6.335000e-01 2.070561e+00 -1.890849e-16
 85 42 GRP-DC-P-UNPERTURBED+ISO 4.389069e-01 6.335000e-01 2.070561e+00 -1.733285e-17
 86 43 GRP-DC-P-UNPERTURBED+ISO 5.332169e-01 7.536504e-01 2.249885e+00 -8.890458e-18
 87 43 GRP-DC-P-UNPERTURBED+ISO 5.332169e-01 7.536504e-01 2.249885e+00 -2.807126e-17
 88 44 GRP-DC-P-UNPERTURBED+ISO 2.966148e-01 4.673029e-01 1.787658e+00 -1.081559e-16
 89 44 GRP-DC-P-UNPERTURBED+ISO 2.966148e-01 4.673029e-01 1.787658e+00 -1.248120e-16
 90 45 GRP-DC-P-UNPERTURBED+ISO 4.359320e-01 6.297001e-01 2.065200e+00 -3.903128e-17
 91 45 GRP-DC-P-UNPERTURBED+ISO 4.359320e-01 6.297001e-01 2.065200e+00 -4.932253e-17
 92 46 GRP-DC-P-UNPERTURBED+ISO 4.411108e-01 6.363163e-01 2.074540e+00 -9.329560e-17
 93 46 GRP-DC-P-UNPERTURBED+ISO 4.411108e-01 6.363163e-01 2.074540e+00 -9.117881e-17
 94 47 GRP-DC-P-UNPERTURBED+ISO 2.809229e-01 4.482056e-01 1.693999e+00 -2.956283e-17
 95 47 GRP-DC-P-UNPERTURBED+ISO 2.809229e-01 4.482056e-01 1.693999e+00 -3.885658e-17
 96 48 GRP-DC-P-UNPERTURBED+ISO 2.803369e-01 4.320721e-01 1.554241e+00 9.037842e-19
 97 48 GRP-DC-P-UNPERTURBED+ISO 2.803369e-01 4.320721e-01 1.554241e+00 1.283255e-18
 98 49 GRP-DC-P-UNPERTURBED+ISO 2.811477e-01 4.486929e-01 1.697381e+00 -4.730929e-16
 99 49 GRP-DC-P-UNPERTURBED+ISO 2.811477e-01 4.486929e-01 1.697381e+00 -4.612190e-16
 100 50 GRP-DC-P-UNPERTURBED+ISO 2.799167e-01 4.347071e-01 1.579040e+00 -1.434874e-18
 101 50 GRP-DC-P-UNPERTURBED+ISO 2.799167e-01 4.347071e-01 1.579040e+00 -1.226222e-17
 102 51 GRP-DC-P-UNPERTURBED+ISO 2.793639e-01 4.417367e-01 1.643138e+00 -2.501935e-16
 103 51 GRP-DC-P-UNPERTURBED+ISO 2.793639e-01 4.417367e-01 1.643138e+00 -2.544055e-16
 104 52 GRP-DC-P-UNPERTURBED+ISO 4.320790e-01 6.247822e-01 2.058276e+00 -9.264508e-17
 105 52 GRP-DC-P-UNPERTURBED+ISO 4.320790e-01 6.247822e-01 2.058276e+00 -1.019505e-16
 106 53 GRP-DC-P-UNPERTURBED+ISO 2.809284e-01 4.280911e-01 1.528636e+00 -1.387474e-16
 107 53 GRP-DC-P-UNPERTURBED+ISO 2.809284e-01 4.280911e-01 1.528636e+00 -9.928393e-17
 108 54 GRP-DC-P-UNPERTURBED+ISO 2.804089e-01 4.469388e-01 1.684900e+00 -1.095862e-16
 109 54 GRP-DC-P-UNPERTURBED+ISO 2.804089e-01 4.469388e-01 1.684900e+00 -7.342802e-17
 110 55 GRP-DC-P-UNPERTURBED+ISO 2.808117e-01 4.289501e-01 1.531985e+00 -3.053486e-16
 111 55 GRP-DC-P-UNPERTURBED+ISO 2.808117e-01 4.289501e-01 1.531985e+00 -3.052086e-16
 112 56 GRP-DC-P-UNPERTURBED+ISO 3.033099e-01 4.739671e-01 1.808608e+00 -2.732189e-17
 113 56 GRP-DC-P-UNPERTURBED+ISO 3.033099e-01 4.739671e-01 1.808608e+00 -1.149254e-17
 114 57 GRP-DC-P-UNPERTURBED+ISO 3.542966e-01 5.286755e-01 1.919161e+00 -1.324082e-16
 115 57 GRP-DC-P-UNPERTURBED+ISO 3.542966e-01 5.286755e-01 1.919161e+00 -1.366592e-16
 116 58 GRP-DC-P-UNPERTURBED+ISO 4.131294e-01 6.006926e-01 2.024472e+00 -4.889752e-17
 117 58 GRP-DC-P-UNPERTURBED+ISO 4.131294e-01 6.006926e-01 2.024472e+00 -3.721400e-17
 118 59 GRP-DC-P-UNPERTURBED+ISO 4.806451e-01 6.868652e-01 2.147420e+00 -3.053113e-16
 119 59 GRP-DC-P-UNPERTURBED+ISO 4.806451e-01 6.868652e-01 2.147420e+00 -1.234110e-16
 120 60 GRP-DC-P-UNPERTURBED+ISO 2.796949e-01 4.444203e-01 1.665519e+00 -5.579300e-17
 121 60 GRP-DC-P-UNPERTURBED+ISO 2.796949e-01 4.444203e-01 1.665519e+00 -1.290582e-17
 122 61 GRP-DC-P-UNPERTURBED+ISO 1.021565e+00 1.458254e+00 4.272701e+00 -4.265069e-15
 123 61 GRP-DC-P-UNPERTURBED+ISO 1.021565e+00 1.458254e+00 4.272701e+00 -4.754311e-16
 124 62 GRP-DC-P-UNPERTURBED+ISO 9.991701e-01 1.411393e+00 4.113751e+00 -2.753653e-16
 125 62 GRP-DC-P-UNPERTURBED+ISO 9.991701e-01 1.411393e+00 4.113751e+00 -2.671474e-16
 126 63 GRP-DC-P-UNPERTURBED+ISO 9.700610e-01 1.358678e+00 3.939153e+00 -4.069808e-16
 127 63 GRP-DC-P-UNPERTURBED+ISO 9.700610e-01 1.358678e+00 3.939153e+00 -2.289835e-16
 128 64 GRP-DC-P-UNPERTURBED+ISO 9.345619e-01 1.299728e+00 3.765001e+00 -8.922650e-16
 129 64 GRP-DC-P-UNPERTURBED+ISO 9.345619e-01 1.299728e+00 3.765001e+00 -6.947568e-16
 130 65 GRP-DC-P-UNPERTURBED+ISO 1.033485e+00 1.488967e+00 4.377369e+00 -2.006296e-15
 131 65 GRP-DC-P-UNPERTURBED+ISO 1.033485e+00 1.488967e+00 4.377369e+00 -2.054974e-15
 132 66 GRP-DC-P-UNPERTURBED+ISO 1.031222e+00 1.482574e+00 4.355614e+00 -3.361772e-16
 133 66 GRP-DC-P-UNPERTURBED+ISO 1.031222e+00 1.482574e+00 4.355614e+00 -5.230304e-16
 134 67 GRP-DC-P-UNPERTURBED+ISO 1.028799e+00 1.476074e+00 4.333469e+00 -2.100870e-16
 135 67 GRP-DC-P-UNPERTURBED+ISO 1.028799e+00 1.476074e+00 4.333469e+00 -1.801120e-16
 136 68 GRP-DC-P-UNPERTURBED+ISO 1.026214e+00 1.469464e+00 4.310932e+00 -1.508803e-16
 137 68 GRP-DC-P-UNPERTURBED+ISO 1.026214e+00 1.469464e+00 4.310932e+00 -1.634131e-17
 138 69 GRP-DC-P-UNPERTURBED+ISO 1.023464e+00 1.462741e+00 4.288002e+00 -2.694495e-15
 139 69 GRP-DC-P-UNPERTURBED+ISO 1.023464e+00 1.462741e+00 4.288002e+00 -5.495749e-16
 140 70 GRP-DC-P-UNPERTURBED+ISO 1.020549e+00 1.455901e+00 4.264676e+00 -2.234145e-16
 141 70 GRP-DC-P-UNPERTURBED+ISO 1.020549e+00 1.455901e+00 4.264676e+00 -2.626346e-16
 142 71 GRP-DC-P-UNPERTURBED+ISO 1.017468e+00 1.448940e+00 4.240956e+00 -4.757510e-16
 143 71 GRP-DC-P-UNPERTURBED+ISO 1.017468e+00 1.448940e+00 4.240956e+00 -2.508410e-15
 144 72 GRP-DC-P-UNPERTURBED+ISO 1.014221e+00 1.441855e+00 4.216841e+00 -1.057125e-16
 145 72 GRP-DC-P-UNPERTURBED+ISO 1.014221e+00 1.441855e+00 4.216841e+00 -1.387779e-16
 146 73 GRP-DC-P-UNPERTURBED+ISO 1.010810e+00 1.434643e+00 4.192333e+00 -6.108399e-17
 147 73 GRP-DC-P-UNPERTURBED+ISO 1.010810e+00 1.434643e+00 4.192333e+00 -2.515349e-16
 148 74 GRP-DC-P-UNPERTURBED+ISO 1.007233e+00 1.427299e+00 4.167434e+00 -1.325787e-16
 149 74 GRP-DC-P-UNPERTURBED+ISO 1.007233e+00 1.427299e+00 4.167434e+00 -2.415602e-16
 150 75 GRP-DC-P-UNPERTURBED+ISO 1.003493e+00 1.419820e+00 4.142147e+00 -1.865488e-15
 151 75 GRP-DC-P-UNPERTURBED+ISO 1.003493e+00 1.419820e+00 4.142147e+00 -1.833603e-15
 152 76 GRP-DC-P-UNPERTURBED+ISO 9.995903e-01 1.412203e+00 4.116475e+00 -1.410626e-15
 153 76 GRP-DC-P-UNPERTURBED+ISO 9.995903e-01 1.412203e+00 4.116475e+00 -1.566455e-15
 154 77 GRP-DC-P-UNPERTURBED+ISO 9.955254e-01 1.404444e+00 4.090425e+00 -1.433619e-15
 155 77 GRP-DC-P-UNPERTURBED+ISO 9.955254e-01 1.404444e+00 4.090425e+00 -1.419004e-15
 156 78 GRP-DC-P-UNPERTURBED+ISO 9.912997e-01 1.396541e+00 4.064000e+00 -3.510862e-16
 157 78 GRP-DC-P-UNPERTURBED+ISO 9.912997e-01 1.396541e+00 4.064000e+00 -3.157197e-16
 158 79 GRP-DC-P-UNPERTURBED+ISO 9.869143e-01 1.388491e+00 4.037206e+00 -2.029411e-15
 159 79 GRP-DC-P-UNPERTURBED+ISO 9.869143e-01 1.388491e+00 4.037206e+00 -1.557782e-15
 160 80 GRP-DC-P-UNPERTURBED+ISO 9.823704e-01 1.380292e+00 4.010052e+00 -1.534973e-15
 161 80 GRP-DC-P-UNPERTURBED+ISO 9.823704e-01 1.380292e+00 4.010052e+00 -1.415534e-15
 162 81 GRP-DC-P-UNPERTURBED+ISO 9.776691e-01 1.371942e+00 3.982544e+00 -6.056077e-16
 163 81 GRP-DC-P-UNPERTURBED+ISO 9.776691e-01 1.371942e+00 3.982544e+00 -1.981922e-15
 164 82 GRP-DC-P-UNPERTURBED+ISO 9.728118e-01 1.363441e+00 3.954690e+00 -1.344734e-15
 165 82 GRP-DC-P-UNPERTURBED+ISO 9.728118e-01 1.363441e+00 3.954690e+00 -2.036565e-15
 166 83 GRP-DC-P-UNPERTURBED+ISO 9.677997e-01 1.354788e+00 3.926501e+00 -3.565769e-16
 167 83 GRP-DC-P-UNPERTURBED+ISO 9.677997e-01 1.354788e+00 3.926501e+00 -4.076600e-16
 168 84 GRP-DC-P-UNPERTURBED+ISO 9.626341e-01 1.345983e+00 3.898407e+00 -1.833221e-15
 169 84 GRP-DC-P-UNPERTURBED+ISO 9.626341e-01 1.345983e+00 3.898407e+00 -3.141584e-15
 170 85 GRP-DC-P-UNPERTURBED+ISO 9.573166e-01 1.337028e+00 3.872591e+00 -3.958952e-15
 171 85 GRP-DC-P-UNPERTURBED+ISO 9.573166e-01 1.337028e+00 3.872591e+00 -3.853688e-15
 172 86 GRP-DC-P-UNPERTURBED+ISO 9.518489e-01 1.327922e+00 3.846332e+00 -2.950931e-16
 173 86 GRP-DC-P-UNPERTURBED+ISO 9.518489e-01 1.327922e+00 3.846332e+00 -7.073335e-16
 174 87 GRP-DC-P-UNPERTURBED+ISO 9.462325e-01 1.318669e+00 3.819639e+00 -7.533680e-17
 175 87 GRP-DC-P-UNPERTURBED+ISO 9.462325e-01 1.318669e+00 3.819639e+00 -6.418477e-17
 176 88 GRP-DC-P-UNPERTURBED+ISO 9.404695e-01 1.309270e+00 3.792525e+00 -4.800748e-16
 177 88 GRP-DC-P-UNPERTURBED+ISO 9.404695e-01 1.309270e+00 3.792525e+00 -4.250073e-16
 178 89 GRP-DC-P-UNPERTURBED+ISO 9.345619e-01 1.299728e+00 3.765001e+00 -8.922650e-16
 179 89 GRP-DC-P-UNPERTURBED+ISO 9.345619e-01 1.299728e+00 3.765001e+00 -6.947568e-16
 180 90 GRP-DC-P-UNPERTURBED+ISO 9.345619e-01 1.299728e+00 3.765001e+00 -8.922650e-16
 181 90 GRP-DC-P-UNPERTURBED+ISO 9.345619e-01 1.299728e+00 3.765001e+00 -6.947568e-16
 182 91 GRP-DC-P-UNPERTURBED+ISO 9.193352e-01 1.275523e+00 3.695208e+00 -1.154931e-15
 183 91 GRP-DC-P-UNPERTURBED+ISO 9.193352e-01 1.275523e+00 3.695208e+00 -2.020953e-16
 184 92 GRP-DC-P-UNPERTURBED+ISO 9.032759e-01 1.250524e+00 3.623193e+00 -7.759716e-16
 185 92 GRP-DC-P-UNPERTURBED+ISO 9.032759e-01 1.250524e+00 3.623193e+00 -2.309351e-16
 186 93 GRP-DC-P-UNPERTURBED+ISO 8.864277e-01 1.224801e+00 3.549175e+00 -5.894975e-16
 187 93 GRP-DC-P-UNPERTURBED+ISO 8.864277e-01 1.224801e+00 3.549175e+00 -1.681381e-15
 188 94 GRP-DC-P-UNPERTURBED+ISO 8.688376e-01 1.198434e+00 3.473376e+00 -8.222589e-16
 189 94 GRP-DC-P-UNPERTURBED+ISO 8.688376e-01 1.198434e+00 3.473376e+00 -1.185304e-15
 190 95 GRP-DC-P-UNPERTURBED+ISO 8.505538e-01 1.171511e+00 3.396010e+00 -2.359224e-15
 191 95 GRP-DC-P-UNPERTURBED+ISO 8.505538e-01 1.171511e+00 3.396010e+00 -2.366597e-15
 192 96 GRP-DC-P-UNPERTURBED+ISO 8.316248e-01 1.144121e+00 3.317271e+00 -9.298118e-16
 193 96 GRP-DC-P-UNPERTURBED+ISO 8.316248e-01 1.144121e+00 3.317271e+00 -8.747208e-16
 194 97 GRP-DC-P-UNPERTURBED+ISO 8.120992e-01 1.116355e+00 3.237322e+00 -7.979728e-17
 195 97 GRP-DC-P-UNPERTURBED+ISO 8.120992e-01 1.116355e+00 3.237322e+00 -4.827410e-17
 196 98 GRP-DC-P-UNPERTURBED+ISO 7.920261e-01 1.088300e+00 3.156289e+00 -3.469447e-18
 197 98 GRP-DC-P-UNPERTURBED+ISO 7.920261e-01 1.088300e+00 3.156289e+00 -4.499439e-17
 198 99 GRP-DC-P-UNPERTURBED+ISO 7.714559e-01 1.060036e+00 3.074258e+00 -1.786765e-16
 199 99 GRP-DC-P-UNPERTURBED+ISO 7.714559e-01 1.060036e+00 3.074258e+00 -1.499858e-16
 200 100 GRP-DC-P-UNPERTURBED+ISO 7.504392e-01 1.031627e+00 2.991271e+00 -2.567391e-16
 201 100 GRP-DC-P-UNPERTURBED+ISO 7.504392e-01 1.031627e+00 2.991271e+00 -2.577504e-16
 202 101 GRP-DC-P-UNPERTURBED+ISO 7.290267e-01 1.003126e+00 2.907330e+00 -5.551115e-17
 203 101 GRP-DC-P-UNPERTURBED+ISO 7.290267e-01 1.003126e+00 2.907330e+00 -8.458725e-17
 204 102 GRP-DC-P-UNPERTURBED+ISO 7.072683e-01 9.745695e-01 2.822404e+00 -1.387779e-17
 205 102 GRP-DC-P-UNPERTURBED+ISO 7.072683e-01 9.745695e-01 2.822404e+00 -7.914676e-18
 206 103 GRP-DC-P-UNPERTURBED+ISO 6.852132e-01 9.459821e-01 2.736436e+00 -2.341877e-16
 207 103 GRP-DC-P-UNPERTURBED+ISO 6.852132e-01 9.459821e-01 2.736436e+00 -2.989895e-16
 208 104 GRP-DC-P-UNPERTURBED+ISO 6.629124e-01 9.173801e-01 2.649360e+00 -8.933826e-17
 209 104 GRP-DC-P-UNPERTURBED+ISO 6.629124e-01 9.173801e-01 2.649360e+00 -5.049756e-17
 210 105 GRP-DC-P-UNPERTURBED+ISO 6.404199e-01 8.887753e-01 2.561113e+00 -3.469447e-17
 211 105 GRP-DC-P-UNPERTURBED+ISO 6.404199e-01 8.887753e-01 2.561113e+00 -3.074526e-16
 212 106 GRP-DC-P-UNPERTURBED+ISO 6.177960e-01 8.601788e-01 2.471654e+00 -6.591949e-17
 213 106 GRP-DC-P-UNPERTURBED+ISO 6.177960e-01 8.601788e-01 2.471654e+00 -4.720820e-16
 214 107 GRP-DC-P-UNPERTURBED+ISO 5.951084e-01 8.316060e-01 2.390114e+00 -5.941428e-16
 215 107 GRP-DC-P-UNPERTURBED+ISO 5.951084e-01 8.316060e-01 2.390114e+00 -6.223575e-16
 216 108 GRP-DC-P-UNPERTURBED+ISO 5.724332e-01 8.030830e-01 2.331370e+00 -3.469447e-17
 217 108 GRP-DC-P-UNPERTURBED+ISO 5.724332e-01 8.030830e-01 2.331370e+00 -7.203936e-18
 218 109 GRP-DC-P-UNPERTURBED+ISO 5.498556e-01 7.746528e-01 2.283887e+00 -4.579670e-16
 219 109 GRP-DC-P-UNPERTURBED+ISO 5.498556e-01 7.746528e-01 2.283887e+00 -2.479900e-16
 220 110 GRP-DC-P-UNPERTURBED+ISO 5.274700e-01 7.463828e-01 2.238327e+00 -1.786765e-16
 221 110 GRP-DC-P-UNPERTURBED+ISO 5.274700e-01 7.463828e-01 2.238327e+00 -7.157164e-17
 222 111 GRP-DC-P-UNPERTURBED+ISO 5.053793e-01 7.183721e-01 2.194743e+00 -3.504141e-16
 223 111 GRP-DC-P-UNPERTURBED+ISO 5.053793e-01 7.183721e-01 2.194743e+00 -1.192762e-16
 224 112 GRP-DC-P-UNPERTURBED+ISO 4.836953e-01 6.907582e-01 2.153177e+00 -1.392116e-16
 225 112 GRP-DC-P-UNPERTURBED+ISO 4.836953e-01 6.907582e-01 2.153177e+00 -1.746296e-16
 226 113 GRP-DC-P-UNPERTURBED+ISO 4.625375e-01 6.637229e-01 2.113660e+00 -2.255141e-17
 227 113 GRP-DC-P-UNPERTURBED+ISO 4.625375e-01 6.637229e-01 2.113660e+00 -3.909282e-17
 228 114 GRP-DC-P-UNPERTURBED+ISO 4.420330e-01 6.374951e-01 2.076208e+00 -1.932048e-16
 229 114 GRP-DC-P-UNPERTURBED+ISO 4.420330e-01 6.374951e-01 2.076208e+00 -2.025916e-16
 230 115 GRP-DC-P-UNPERTURBED+ISO 4.223166e-01 6.123474e-01 2.040815e+00 -1.146002e-16
 231 115 GRP-DC-P-UNPERTURBED+ISO 4.223166e-01 6.123474e-01 2.040815e+00 -1.120872e-16
 232 116 GRP-DC-P-UNPERTURBED+ISO 4.035298e-01 5.885844e-01 2.007456e+00 -1.726050e-16
