# All DFT energies per atom shifted by 0.795023
# Structure Cluster_id Vol_per_atom DFT_eng(eV/atom) Computed_eng(eV/atom)
GRP-DC-P-UNPERTURBED+ISO 1    2.42689175e+01   -4.48477800e+00   -4.99893223e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.74442393e+01   -4.46902200e+00   -4.92018668e-02
GRP-DC-P-UNPERTURBED+ISO 1    2.69865012e+01   -4.28223000e+00   -5.00730809e-02
GRP-DC-P-UNPERTURBED+ISO 1    2.33212856e+01   -4.54154600e+00   -4.99493618e-02
GRP-DC-P-UNPERTURBED+ISO 1    2.68235298e+01   -4.29548600e+00   -5.00689938e-02
GRP-DC-P-UNPERTURBED+ISO 1    2.07195706e+01   -4.62900150e+00   -4.97755823e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.89904383e+01   -4.59731600e+00   -4.95425419e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.77750008e+01   -4.50657050e+00   -4.92839544e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.66679083e+01   -4.35455950e+00   -4.90018776e-02
GRP-DC-P-UNPERTURBED+ISO 1    2.37615871e+01   -4.51638500e+00   -4.99688817e-02
GRP-DC-P-UNPERTURBED+ISO 1    8.71591441e+00    2.53417745e+00   -4.93411175e-02
GRP-DC-P-UNPERTURBED+ISO 1    9.27605707e+00    1.31769690e+00   -4.92407659e-02
GRP-DC-P-UNPERTURBED+ISO 1    9.85969884e+00    2.63535850e-01   -4.91258809e-02
GRP-DC-P-UNPERTURBED+ISO 1    1.04673226e+01   -6.45248700e-01   -4.89985962e-02
GRP-DC-P-UNPERTURBED+ISO 1    8.32558822e+00    3.52479665e+00   -4.94039507e-02
GRP-DC-P-UNPERTURBED+ISO 1    8.40838352e+00    3.30372130e+00   -4.93911920e-02
GRP-DC-P-UNPERTURBED+ISO 1    8.49172592e+00    3.08730345e+00   -4.93780237e-02
GRP-DC-P-UNPERTURBED+ISO 1    8.57561723e+00    2.87546220e+00   -4.93644578e-02
GRP-DC-P-UNPERTURBED+ISO 1    8.66005925e+00    2.66811860e+00   -4.93505044e-02
GRP-DC-P-UNPERTURBED+ISO 1    8.74505377e+00    2.46524345e+00   -4.93361721e-02
GRP-DC-P-UNPERTURBED+ISO 1    8.83060261e+00    2.26664640e+00   -4.93214678e-02
GRP-DC-P-UNPERTURBED+ISO 1    8.91670756e+00    2.07231520e+00   -4.93063968e-02
