     8.93837000     -2.31678670          1       GRP-SC-C-UNPERTURBED+ISO
     9.13699000     -2.55012640          1       GRP-SC-C-UNPERTURBED+ISO
     9.33853000     -2.76987160          1       GRP-SC-C-UNPERTURBED+ISO
     9.54302000     -2.97570180          1       GRP-SC-C-UNPERTURBED+ISO
     9.75047000     -3.16829230          1       GRP-SC-C-UNPERTURBED+ISO
     9.96090000     -3.34826050          1       GRP-SC-C-UNPERTURBED+ISO
    10.17430000     -3.51522680          1       GRP-SC-C-UNPERTURBED+ISO
    10.39080000     -3.67162120          1       GRP-SC-C-UNPERTURBED+ISO
    10.61030000     -3.81710630          1       GRP-SC-C-UNPERTURBED+ISO
    10.83290000     -3.95218080          1       GRP-SC-C-UNPERTURBED+ISO
    11.05860000     -4.07649010          1       GRP-SC-C-UNPERTURBED+ISO
    11.28740000     -4.19223790          1       GRP-SC-C-UNPERTURBED+ISO
    11.51930000     -4.29898950          1       GRP-SC-C-UNPERTURBED+ISO
    11.75440000     -4.39712300          1       GRP-SC-C-UNPERTURBED+ISO
    11.99270000     -4.48708040          1       GRP-SC-C-UNPERTURBED+ISO
    12.23410000     -4.57051440          1       GRP-SC-C-UNPERTURBED+ISO
    12.47880000     -4.64479800          1       GRP-SC-C-UNPERTURBED+ISO
    12.72670000     -4.71185510          1       GRP-SC-C-UNPERTURBED+ISO
    12.97790000     -4.77204130          1       GRP-SC-C-UNPERTURBED+ISO
    13.23230000     -4.82570790          1       GRP-SC-C-UNPERTURBED+ISO
    13.49010000     -4.87447930          1       GRP-SC-C-UNPERTURBED+ISO
    13.75120000     -4.91609670          1       GRP-SC-C-UNPERTURBED+ISO
    14.01560000     -4.95215880          1       GRP-SC-C-UNPERTURBED+ISO
    14.28340000     -4.98296270          1       GRP-SC-C-UNPERTURBED+ISO
    14.55460000     -5.00879170          1       GRP-SC-C-UNPERTURBED+ISO
    14.82920000     -5.03113600          1       GRP-SC-C-UNPERTURBED+ISO
    15.10730000     -5.04771720          1       GRP-SC-C-UNPERTURBED+ISO
    15.38880000     -5.06006670          1       GRP-SC-C-UNPERTURBED+ISO
    15.67380000     -5.06843030          1       GRP-SC-C-UNPERTURBED+ISO
    15.96220000     -5.07304440          1       GRP-SC-C-UNPERTURBED+ISO
    16.25420000     -5.07413480          1       GRP-SC-C-UNPERTURBED+ISO
    16.54970000     -5.07231490          1       GRP-SC-C-UNPERTURBED+ISO
    16.84880000     -5.06724340          1       GRP-SC-C-UNPERTURBED+ISO
    17.15150000     -5.05923330          1       GRP-SC-C-UNPERTURBED+ISO
    17.45770000     -5.04846960          1       GRP-SC-C-UNPERTURBED+ISO
    17.76760000     -5.03512890          1       GRP-SC-C-UNPERTURBED+ISO
    18.08120000     -5.01937990          1       GRP-SC-C-UNPERTURBED+ISO
    18.39840000     -5.00138400          1       GRP-SC-C-UNPERTURBED+ISO
    18.71930000     -4.98077880          1       GRP-SC-C-UNPERTURBED+ISO
    19.04390000     -4.95874220          1       GRP-SC-C-UNPERTURBED+ISO
    19.37220000     -4.93489540          1       GRP-SC-C-UNPERTURBED+ISO
    19.70430000     -4.90937330          1       GRP-SC-C-UNPERTURBED+ISO
    20.04020000     -4.88230560          1       GRP-SC-C-UNPERTURBED+ISO
    20.37980000     -4.85381330          1       GRP-SC-C-UNPERTURBED+ISO
    20.72330000     -4.82272370          1       GRP-SC-C-UNPERTURBED+ISO
    21.07060000     -4.79185100          1       GRP-SC-C-UNPERTURBED+ISO
    21.42180000     -4.75987310          1       GRP-SC-C-UNPERTURBED+ISO
    21.77680000     -4.72688140          1       GRP-SC-C-UNPERTURBED+ISO
