         10.00000          1.47283          1.47283          0.00000          0.00000          0.00021          1.47304          2.57188          0.00125 
         20.00000          0.22840          0.22840          0.00000          0.00000          0.00063          0.22903          4.65213          0.05095 
         30.00000          0.04795          0.04795          0.00000          0.00000          0.00087          0.04882          5.44023          0.10065 
         40.00000          0.02723          0.02723          0.00000          0.00000          0.00095          0.02818          5.63045          0.10090 
         50.00000          0.01909          0.01909          0.00000          0.00000          0.00098          0.02007          5.69551          0.10090 
         60.00000          0.01504          0.01504          0.00000          0.00000          0.00101          0.01605          5.72187          0.10090 
         70.00000          0.01287          0.01287          0.00000          0.00000          0.00103          0.01390          5.76039          0.10090 
         80.00000          0.01102          0.01102          0.00000          0.00000          0.00105          0.01207          5.78022          0.10090 
         90.00000          0.00977          0.00977          0.00000          0.00000          0.00106          0.01083          5.78598          0.10090 
        100.00000          0.00838          0.00838          0.00000          0.00000          0.00107          0.00945          5.78552          0.10090 
        110.00000          0.00710          0.00710          0.00000          0.00000          0.00108          0.00818          5.79077          0.10090 
        120.00000          0.00607          0.00607          0.00000          0.00000          0.00109          0.00717          5.80642          0.10090 
        130.00000          0.00541          0.00541          0.00000          0.00000          0.00111          0.00651          5.81351          0.10090 
        140.00000          0.00485          0.00485          0.00000          0.00000          0.00112          0.00597          5.81671          0.10090 
        150.00000          0.00436          0.00436          0.00000          0.00000          0.00112          0.00548          5.81538          0.10090 
        160.00000          0.00401          0.00401          0.00000          0.00000          0.00113          0.00514          5.81382          0.10090 
        170.00000          0.00374          0.00374          0.00000          0.00000          0.00113          0.00487          5.80928          0.10090 
        180.00000          0.00347          0.00347          0.00000          0.00000          0.00113          0.00460          5.80376          0.10090 
        190.00000          0.00329          0.00329          0.00000          0.00000          0.00113          0.00442          5.80024          0.10090 
        200.00000          0.00310          0.00310          0.00000          0.00000          0.00114          0.00424          5.79937          0.10090 
        210.00000          0.00298          0.00298          0.00000          0.00000          0.00114          0.00412          5.79893          0.10090 
        220.00000          0.00287          0.00287          0.00000          0.00000          0.00114          0.00401          5.80104          0.10090 
        230.00000          0.00270          0.00270          0.00000          0.00000          0.00115          0.00385          5.80725          0.10090 
        240.00000          0.00257          0.00257          0.00000          0.00000          0.00115          0.00372          5.81206          0.10090 
        250.00000          0.00246          0.00246          0.00000          0.00000          0.00116          0.00361          5.81624          0.10090 
        260.00000          0.00236          0.00236          0.00000          0.00000          0.00116          0.00352          5.82138          0.10090 
        270.00000          0.00227          0.00227          0.00000          0.00000          0.00116          0.00343          5.82618          0.10090 
        280.00000          0.00218          0.00218          0.00000          0.00000          0.00116          0.00334          5.83311          0.10090 
        290.00000          0.00210          0.00210          0.00000          0.00000          0.00116          0.00326          5.83807          0.10090 
        300.00000          0.00204          0.00204          0.00000          0.00000          0.00117          0.00320          5.84181          0.10090 
        310.00000          0.00198          0.00198          0.00000          0.00000          0.00117          0.00315          5.84544          0.10090 
        320.00000          0.00194          0.00194          0.00000          0.00000          0.00117          0.00311          5.84888          0.10090 
        330.00000          0.00190          0.00190          0.00000          0.00000          0.00117          0.00307          5.85225          0.10090 
        340.00000          0.00186          0.00186          0.00000          0.00000          0.00117          0.00303          5.85434          0.10090 
        350.00000          0.00183          0.00183          0.00000          0.00000          0.00117          0.00300          5.85597          0.10090 
        360.00000          0.00180          0.00180          0.00000          0.00000          0.00118          0.00298          5.85744          0.10090 
        370.00000          0.00177          0.00177          0.00000          0.00000          0.00118          0.00295          5.85904          0.10090 
        380.00000          0.00175          0.00175          0.00000          0.00000          0.00118          0.00293          5.85993          0.10090 
        390.00000          0.00173          0.00173          0.00000          0.00000          0.00118          0.00291          5.86099          0.10090 
        400.00000          0.00171          0.00171          0.00000          0.00000          0.00118          0.00289          5.86168          0.10090 
        410.00000          0.00170          0.00170          0.00000          0.00000          0.00118          0.00287          5.86163          0.10090 
        420.00000          0.00168          0.00168          0.00000          0.00000          0.00118          0.00286          5.86102          0.10090 
        430.00000          0.00166          0.00166          0.00000          0.00000          0.00118          0.00283          5.85943          0.10090 
        440.00000          0.00164          0.00164          0.00000          0.00000          0.00118          0.00282          5.85818          0.10090 
        450.00000          0.00162          0.00162          0.00000          0.00000          0.00118          0.00280          5.85662          0.10090 
        460.00000          0.00160          0.00160          0.00000          0.00000          0.00118          0.00278          5.85388          0.10090 
        470.00000          0.00158          0.00158          0.00000          0.00000          0.00118          0.00276          5.85123          0.10090 
        480.00000          0.00156          0.00156          0.00000          0.00000          0.00118          0.00274          5.84846          0.10090 
        490.00000          0.00154          0.00154          0.00000          0.00000          0.00118          0.00272          5.84588          0.10090 
        500.00000          0.00152          0.00152          0.00000          0.00000          0.00118          0.00270          5.84209          0.10090 
        510.00000          0.00151          0.00151          0.00000          0.00000          0.00118          0.00268          5.84002          0.10090 
        520.00000          0.00150          0.00150          0.00000          0.00000          0.00118          0.00267          5.83790          0.10090 
        530.00000          0.00149          0.00149          0.00000          0.00000          0.00118          0.00266          5.83512          0.10090 
        540.00000          0.00148          0.00148          0.00000          0.00000          0.00117          0.00265          5.83220          0.10090 
        550.00000          0.00146          0.00146          0.00000          0.00000          0.00117          0.00264          5.82898          0.10090 
        560.00000          0.00146          0.00146          0.00000          0.00000          0.00117          0.00263          5.82632          0.10090 
        570.00000          0.00144          0.00144          0.00000          0.00000          0.00117          0.00262          5.82218          0.10090 
        580.00000          0.00144          0.00144          0.00000          0.00000          0.00117          0.00261          5.81955          0.10090 
        590.00000          0.00142          0.00142          0.00000          0.00000          0.00117          0.00260          5.81559          0.10090 
        600.00000          0.00141          0.00141          0.00000          0.00000          0.00117          0.00258          5.81108          0.10090 
        610.00000          0.00140          0.00140          0.00000          0.00000          0.00117          0.00257          5.80623          0.10090 
        620.00000          0.00139          0.00139          0.00000          0.00000          0.00117          0.00256          5.80290          0.10090 
        630.00000          0.00139          0.00139          0.00000          0.00000          0.00117          0.00256          5.80083          0.10090 
        640.00000          0.00138          0.00138          0.00000          0.00000          0.00117          0.00255          5.79691          0.10090 
        650.00000          0.00138          0.00138          0.00000          0.00000          0.00117          0.00254          5.79429          0.10090 
        660.00000          0.00137          0.00137          0.00000          0.00000          0.00117          0.00254          5.79121          0.10090 
        670.00000          0.00136          0.00136          0.00000          0.00000          0.00117          0.00253          5.78549          0.10090 
        680.00000          0.00136          0.00136          0.00000          0.00000          0.00117          0.00253          5.78238          0.10090 
        690.00000          0.00136          0.00136          0.00000          0.00000          0.00117          0.00252          5.77969          0.10090 
        700.00000          0.00135          0.00135          0.00000          0.00000          0.00117          0.00252          5.77767          0.10090 
        710.00000          0.00135          0.00135          0.00000          0.00000          0.00117          0.00252          5.77434          0.10090 
        720.00000          0.00135          0.00135          0.00000          0.00000          0.00116          0.00251          5.76988          0.10090 
        730.00000          0.00135          0.00135          0.00000          0.00000          0.00116          0.00251          5.76673          0.10090 
        740.00000          0.00134          0.00134          0.00000          0.00000          0.00116          0.00251          5.76380          0.10090 
        750.00000          0.00134          0.00134          0.00000          0.00000          0.00116          0.00250          5.76138          0.10090 
        760.00000          0.00134          0.00134          0.00000          0.00000          0.00116          0.00250          5.75695          0.10090 
        770.00000          0.00134          0.00134          0.00000          0.00000          0.00116          0.00250          5.75336          0.10090 
        780.00000          0.00133          0.00133          0.00000          0.00000          0.00116          0.00249          5.74857          0.10090 
        790.00000          0.00133          0.00133          0.00000          0.00000          0.00116          0.00249          5.74162          0.10090 
        800.00000          0.00132          0.00132          0.00000          0.00000          0.00116          0.00248          5.73746          0.10090 
        810.00000          0.00132          0.00132          0.00000          0.00000          0.00116          0.00248          5.73082          0.10090 
        820.00000          0.00132          0.00132          0.00000          0.00000          0.00115          0.00247          5.72686          0.10090 
        830.00000          0.00132          0.00132          0.00000          0.00000          0.00115          0.00247          5.71853          0.10090 
        840.00000          0.00131          0.00131          0.00000          0.00000          0.00115          0.00246          5.71610          0.10090 
        850.00000          0.00131          0.00131          0.00000          0.00000          0.00115          0.00246          5.70993          0.10090 
        860.00000          0.00131          0.00131          0.00000          0.00000          0.00115          0.00246          5.70220          0.10090 
        870.00000          0.00131          0.00131          0.00000          0.00000          0.00115          0.00245          5.69873          0.10090 
        880.00000          0.00130          0.00130          0.00000          0.00000          0.00115          0.00245          5.69540          0.10090 
        890.00000          0.00130          0.00130          0.00000          0.00000          0.00115          0.00245          5.69235          0.10090 
        900.00000          0.00130          0.00130          0.00000          0.00000          0.00114          0.00244          5.69007          0.10090 
        910.00000          0.00130          0.00130          0.00000          0.00000          0.00114          0.00244          5.68608          0.10090 
        920.00000          0.00130          0.00130          0.00000          0.00000          0.00114          0.00244          5.68228          0.10090 
        930.00000          0.00129          0.00129          0.00000          0.00000          0.00114          0.00244          5.67802          0.10090 
        940.00000          0.00129          0.00129          0.00000          0.00000          0.00114          0.00243          5.67309          0.10090 
        950.00000          0.00129          0.00129          0.00000          0.00000          0.00114          0.00243          5.66989          0.10090 
        960.00000          0.00129          0.00129          0.00000          0.00000          0.00114          0.00243          5.66619          0.10090 
        970.00000          0.00129          0.00129          0.00000          0.00000          0.00114          0.00243          5.66168          0.10090 
        980.00000          0.00129          0.00129          0.00000          0.00000          0.00113          0.00242          5.65580          0.10090 
        990.00000          0.00129          0.00129          0.00000          0.00000          0.00113          0.00242          5.65284          0.10090 
       1000.00000          0.00129          0.00129          0.00000          0.00000          0.00113          0.00242          5.65125          0.10090 
       1010.00000          0.00128          0.00128          0.00000          0.00000          0.00113          0.00242          5.64800          0.10090 
       1020.00000          0.00128          0.00128          0.00000          0.00000          0.00113          0.00241          5.64465          0.10090 
       1030.00000          0.00128          0.00128          0.00000          0.00000          0.00113          0.00241          5.64200          0.10090 
       1040.00000          0.00128          0.00128          0.00000          0.00000          0.00113          0.00241          5.64041          0.10090 
       1050.00000          0.00128          0.00128          0.00000          0.00000          0.00113          0.00241          5.63578          0.10090 
       1060.00000          0.00128          0.00128          0.00000          0.00000          0.00113          0.00241          5.63410          0.10090 
       1070.00000          0.00128          0.00128          0.00000          0.00000          0.00113          0.00240          5.63150          0.10090 
       1080.00000          0.00127          0.00127          0.00000          0.00000          0.00113          0.00240          5.62772          0.10090 
       1090.00000          0.00127          0.00127          0.00000          0.00000          0.00112          0.00240          5.62464          0.10090 
       1100.00000          0.00127          0.00127          0.00000          0.00000          0.00112          0.00240          5.62071          0.10090 
       1110.00000          0.00127          0.00127          0.00000          0.00000          0.00112          0.00240          5.61836          0.10090 
       1120.00000          0.00127          0.00127          0.00000          0.00000          0.00112          0.00239          5.61328          0.10090 
       1130.00000          0.00127          0.00127          0.00000          0.00000          0.00112          0.00239          5.60567          0.10090 
       1140.00000          0.00127          0.00127          0.00000          0.00000          0.00112          0.00239          5.59956          0.10090 
       1150.00000          0.00127          0.00127          0.00000          0.00000          0.00112          0.00238          5.59628          0.10090 
       1160.00000          0.00127          0.00127          0.00000          0.00000          0.00112          0.00238          5.59387          0.10090 
       1170.00000          0.00127          0.00127          0.00000          0.00000          0.00111          0.00238          5.58986          0.10090 
       1180.00000          0.00127          0.00127          0.00000          0.00000          0.00111          0.00238          5.58817          0.10090 
       1190.00000          0.00127          0.00127          0.00000          0.00000          0.00111          0.00238          5.58651          0.10090 
       1200.00000          0.00127          0.00127          0.00000          0.00000          0.00111          0.00238          5.58458          0.10090 
       1210.00000          0.00127          0.00127          0.00000          0.00000          0.00111          0.00238          5.58174          0.10090 
       1220.00000          0.00127          0.00127          0.00000          0.00000          0.00111          0.00238          5.57996          0.10090 
       1230.00000          0.00126          0.00126          0.00000          0.00000          0.00111          0.00238          5.57709          0.10090 
       1240.00000          0.00126          0.00126          0.00000          0.00000          0.00111          0.00237          5.57345          0.10090 
       1250.00000          0.00126          0.00126          0.00000          0.00000          0.00111          0.00237          5.56893          0.10090 
       1260.00000          0.00126          0.00126          0.00000          0.00000          0.00111          0.00237          5.56617          0.10090 
       1270.00000          0.00126          0.00126          0.00000          0.00000          0.00111          0.00237          5.56307          0.10090 
       1280.00000          0.00126          0.00126          0.00000          0.00000          0.00111          0.00237          5.55989          0.10090 
       1290.00000          0.00126          0.00126          0.00000          0.00000          0.00110          0.00236          5.55430          0.10090 
       1300.00000          0.00126          0.00126          0.00000          0.00000          0.00110          0.00236          5.55042          0.10090 
       1310.00000          0.00126          0.00126          0.00000          0.00000          0.00110          0.00236          5.54476          0.10090 
       1320.00000          0.00126          0.00126          0.00000          0.00000          0.00110          0.00236          5.53661          0.10090 
       1330.00000          0.00126          0.00126          0.00000          0.00000          0.00110          0.00236          5.52757          0.10090 
       1340.00000          0.00126          0.00126          0.00000          0.00000          0.00109          0.00235          5.51768          0.10090 
       1350.00000          0.00126          0.00126          0.00000          0.00000          0.00109          0.00235          5.50473          0.10090 
       1360.00000          0.00126          0.00126          0.00000          0.00000          0.00109          0.00234          5.49881          0.10090 
       1370.00000          0.00126          0.00126          0.00000          0.00000          0.00108          0.00234          5.49251          0.10090 
       1380.00000          0.00125          0.00125          0.00000          0.00000          0.00108          0.00234          5.48351          0.10090 
       1390.00000          0.00125          0.00125          0.00000          0.00000          0.00108          0.00234          5.47890          0.10090 
       1400.00000          0.00125          0.00125          0.00000          0.00000          0.00108          0.00233          5.47201          0.10090 
       1410.00000          0.00125          0.00125          0.00000          0.00000          0.00108          0.00233          5.46855          0.10090 
       1420.00000          0.00125          0.00125          0.00000          0.00000          0.00108          0.00233          5.46539          0.10090 
       1430.00000          0.00125          0.00125          0.00000          0.00000          0.00107          0.00232          5.45710          0.10090 
       1440.00000          0.00125          0.00125          0.00000          0.00000          0.00107          0.00232          5.45244          0.10090 
       1450.00000          0.00125          0.00125          0.00000          0.00000          0.00107          0.00232          5.45063          0.10090 
       1460.00000          0.00125          0.00125          0.00000          0.00000          0.00107          0.00232          5.44526          0.10090 
