 10.467320  -0.645248  -0.645006 
 14.954420  -3.933680  -3.932172 
 15.520300  -4.102822  -4.102821 
 16.100270  -4.243830  -4.244637 
 16.694520  -4.359153  -4.359724 
 17.303210  -4.451085  -4.451015 
 17.926520  -4.521765  -4.521197 
 18.564620  -4.573187  -4.572477 
 19.217690  -4.607207  -4.606709 
 19.885890  -4.625545  -4.625438 
 20.569410  -4.629793  -4.629914 
 10.914120  -1.211650  -1.211015 
 21.268420  -4.621429  -4.621294 
 21.983080  -4.601824  -4.601063 
 22.713580  -4.572243  -4.571235 
 23.460080  -4.533861  -4.533700 
 24.222760  -4.487759  -4.489128 
 25.001800  -4.434937  -4.437019 
 25.797360  -4.376314  -4.377393 
 26.609620  -4.312729  -4.312022 
 27.438760  -4.244966  -4.243507 
 28.284940  -4.173726  -4.173236 
 11.373460  -1.717802  -1.721941 
 29.148350  -4.099613  -4.100520 
 30.029150  -4.023180  -4.024158 
 30.927510  -3.944915  -3.944789 
 31.843620  -3.865254  -3.865039 
 32.777640  -3.784572  -3.785964 
 33.729750  -3.703197  -3.704060 
 34.700120  -3.621417  -3.619291 
 35.688920  -3.539509  -3.539632 
 36.696340  -3.457644  -3.459219 
 37.722530  -3.376031  -3.374359 
 11.845510  -2.168520  -2.165789 
 38.767680  -3.294831  -3.292307 
 39.831960  -3.214178  -3.213598 
 40.915540  -3.134187  -3.135662 
 42.018600  -3.054945  -3.057555 
 43.141300  -2.976527  -2.979276 
 44.283830  -2.899004  -2.900901 
 45.446350  -2.822429  -2.822742 
 46.629050  -2.746844  -2.745383 
 47.832080  -2.672281  -2.669444 
 49.055640  -2.598767  -2.595546 
 12.330440  -2.568195  -2.565712 
 50.299880  -2.526306  -2.524295 
 50.299880  -2.526306  -2.524295 
 52.689980  -2.393399  -2.399753 
 12.828420  -2.920959  -2.922366 
 13.339640  -3.230541  -3.232762 
 15.151000  -3.996278  -3.995280 
 17.329570  -4.454528  -4.454431 
 15.901310  -4.198847  -4.199515 
 21.115790  -4.624239  -4.624204 
 17.379260  -4.460907  -4.460759 
 17.293000  -4.449740  -4.449680 
 23.115220  -4.552511  -4.551816 
 26.215710  -4.343969  -4.344103 
 23.038820  -4.556436  -4.555654 
 13.864270  -3.500422  -3.500278 
 25.686980  -4.384686  -4.385990 
 24.268920  -4.484778  -4.486228 
 17.444240  -4.469022  -4.468812 
 26.986500  -4.282230  -4.280965 
 23.321290  -4.541546  -4.541145 
 26.823530  -4.295486  -4.294423 
 20.719570  -4.629002  -4.629114 
 18.990440  -4.597316  -4.596710 
 17.775000  -4.506570  -4.506093 
 16.667910  -4.354559  -4.355154 
 14.402470  -3.733809  -3.731843 
 23.761590  -4.516385  -4.516824 
 14.727880  -3.848765  -3.849260 
 15.278240  -4.026077  -4.026473 
 15.842150  -4.175448  -4.177186 
 16.419760  -4.299202  -4.301356 
 17.011240  -4.399502  -4.400747 
 17.616770  -4.478409  -4.478063 
 18.236490  -4.537856  -4.536184 
 18.870580  -4.579649  -4.577630 
 19.519200  -4.605472  -4.604237 
 20.182520  -4.616895  -4.617081 
 20.860690  -4.615375  -4.616731 
 21.553890  -4.602267  -4.603839 
 22.262280  -4.578826  -4.579758 
 22.986020  -4.546218  -4.546498 
 23.725280  -4.505518  -4.505814 
 24.480230  -4.457722  -4.458401 
 25.251020  -4.403749  -4.404308 
 26.037820  -4.344446  -4.344098 
 26.840800  -4.280588  -4.279314 
 20.203510  -4.105068  -4.108287 
 21.615550  -4.074834  -4.074832 
 23.091890  -4.012312  -4.006829 
 24.633970  -3.925115  -3.919026 
 26.243230  -3.819531  -3.825320 
 15.169770  -3.689136  -3.690316 
 16.338900  -3.900063  -3.895330 
 17.566620  -4.029788  -4.029121 
 18.854340  -4.093747  -4.096244 
