 10.467320  -0.645248  -0.647088 
 14.954420  -3.933680  -3.933736 
 15.520300  -4.102822  -4.103267 
 16.100270  -4.243830  -4.244108 
 16.694520  -4.359153  -4.359001 
 17.303210  -4.451085  -4.450801 
 17.926520  -4.521765  -4.521749 
 18.564620  -4.573187  -4.573583 
 19.217690  -4.607207  -4.607872 
 19.885890  -4.625545  -4.626119 
 20.569410  -4.629793  -4.629774 
 10.914120  -1.211650  -1.208146 
 21.268420  -4.621429  -4.620424 
 21.983080  -4.601824  -4.600042 
 22.713580  -4.572243  -4.570744 
 23.460080  -4.533861  -4.533810 
 24.222760  -4.487759  -4.489110 
 25.001800  -4.434937  -4.436213 
 25.797360  -4.376314  -4.376199 
 26.609620  -4.312729  -4.311662 
 27.438760  -4.244966  -4.244611 
 28.284940  -4.173726  -4.175011 
 11.373460  -1.717802  -1.719741 
 29.148350  -4.099613  -4.101503 
 30.029150  -4.023180  -4.023616 
 30.927510  -3.944915  -3.943414 
 31.843620  -3.865254  -3.864324 
 32.777640  -3.784572  -3.786699 
 33.729750  -3.703197  -3.705213 
 34.700120  -3.621417  -3.618762 
 35.688920  -3.539509  -3.538331 
 36.696340  -3.457644  -3.460132 
 37.722530  -3.376031  -3.376040 
 11.845510  -2.168520  -2.169280 
 38.767680  -3.294831  -3.292697 
 39.831960  -3.214178  -3.212677 
 40.915540  -3.134187  -3.134280 
 42.018600  -3.054945  -3.056468 
 43.141300  -2.976527  -2.978879 
 44.283830  -2.899004  -2.901271 
 45.446350  -2.822429  -2.823762 
 46.629050  -2.746844  -2.746804 
 47.832080  -2.672281  -2.670906 
 49.055640  -2.598767  -2.596588 
 12.330440  -2.568195  -2.567788 
 50.299880  -2.526306  -2.524379 
 50.299880  -2.526306  -2.524379 
 52.689980  -2.393399  -2.396439 
 12.828420  -2.920959  -2.920678 
 13.339640  -3.230541  -3.230735 
 15.151000  -3.996278  -3.996506 
 17.329570  -4.454528  -4.454249 
 15.901310  -4.198847  -4.199246 
 21.115790  -4.624239  -4.623457 
 17.379260  -4.460907  -4.460638 
 17.293000  -4.449740  -4.449455 
 23.115220  -4.552511  -4.551702 
 26.215710  -4.343969  -4.343189 
 23.038820  -4.556436  -4.555473 
 13.864270  -3.500422  -3.500365 
 25.686980  -4.384686  -4.384783 
 24.268920  -4.484778  -4.486176 
 17.444240  -4.469022  -4.468771 
 26.986500  -4.282230  -4.281281 
 23.321290  -4.541546  -4.541183 
 26.823530  -4.295486  -4.294438 
 20.719570  -4.629002  -4.628790 
 18.990440  -4.597316  -4.597918 
 17.775000  -4.506570  -4.506464 
 16.667910  -4.354559  -4.354423 
 14.402470  -3.733809  -3.733506 
 23.761590  -4.516385  -4.516995 
 14.727880  -3.848765  -3.846182 
 15.278240  -4.026077  -4.025485 
 15.842150  -4.175448  -4.176540 
 16.419760  -4.299202  -4.300565 
 17.011240  -4.399502  -4.399965 
 17.616770  -4.478409  -4.477570 
 18.236490  -4.537856  -4.536109 
 18.870580  -4.579649  -4.577915 
 19.519200  -4.605472  -4.604711 
 20.182520  -4.616895  -4.617574 
 20.860690  -4.615375  -4.617175 
 21.553890  -4.602267  -4.604331 
 22.262280  -4.578826  -4.580482 
 22.986020  -4.546218  -4.547445 
 23.725280  -4.505518  -4.506571 
 24.480230  -4.457722  -4.458420 
 25.251020  -4.403749  -4.403520 
 26.037820  -4.344446  -4.343198 
 26.840800  -4.280588  -4.279294 
 20.203510  -4.105068  -4.106001 
 21.615550  -4.074834  -4.075687 
 23.091890  -4.012312  -4.010867 
 24.633970  -3.925115  -3.922194 
 26.243230  -3.819531  -3.821736 
 15.169770  -3.689136  -3.691055 
 16.338900  -3.900063  -3.899341 
 17.566620  -4.029788  -4.029610 
 18.854340  -4.093747  -4.093739 
