 10.467320  -0.645248  -4.084326 
 14.954420  -3.933680  -4.064766 
 15.520300  -4.102822  -4.061373 
 16.100270  -4.243830  -4.057853 
 16.694520  -4.359153  -4.054092 
 17.303210  -4.451085  -4.049938 
 17.926520  -4.521765  -4.045187 
 18.564620  -4.573187  -4.039588 
 19.217690  -4.607207  -4.032864 
 19.885890  -4.625545  -4.024788 
 20.569410  -4.629793  -4.015323 
 10.914120  -1.211650  -4.082766 
 21.268420  -4.621429  -4.004794 
 21.983080  -4.601824  -3.993976 
 22.713580  -4.572243  -3.983913 
 23.460080  -4.533861  -3.975446 
 24.222760  -4.487759  -3.968775 
 25.001800  -4.434937  -3.963442 
 25.797360  -4.376314  -3.958672 
 26.609620  -4.312729  -3.953689 
 27.438760  -4.244966  -3.947840 
 28.284940  -4.173726  -3.940554 
 11.373460  -1.717802  -4.082353 
 29.148350  -4.099613  -3.931131 
 30.029150  -4.023180  -3.918467 
 30.927510  -3.944915  -3.900836 
 31.843620  -3.865254  -3.875906 
 32.777640  -3.784572  -3.841329 
 33.729750  -3.703197  -3.796101 
 34.700120  -3.621417  -3.742678 
 35.688920  -3.539509  -3.688832 
 36.696340  -3.457644  -3.645025 
 37.722530  -3.376031  -3.616717 
 11.845510  -2.168520  -4.081930 
 38.767680  -3.294831  -3.601629 
 39.831960  -3.214178  -3.594691 
 40.915540  -3.134187  -3.592041 
 42.018600  -3.054945  -3.591437 
 43.141300  -2.976527  -3.591625 
 44.283830  -2.899004  -3.591948 
 45.446350  -2.822429  -3.592196 
 46.629050  -2.746844  -3.592356 
 47.832080  -2.672281  -3.592428 
 49.055640  -2.598767  -3.592412 
 12.330440  -2.568195  -4.080624 
 50.299880  -2.526306  -3.592308 
 50.299880  -2.526306  -3.592308 
 52.689980  -2.393399  -3.591881 
 12.828420  -2.920959  -4.078185 
 13.339640  -3.230541  -4.074983 
 15.151000  -3.996278  -4.063586 
 17.329570  -4.454528  -4.049748 
 15.901310  -4.198847  -4.059072 
 21.115790  -4.624239  -4.007131 
 17.379260  -4.460907  -4.049389 
 17.293000  -4.449740  -4.050011 
 23.115220  -4.552511  -3.979107 
 26.215710  -4.343969  -3.956164 
 23.038820  -4.556436  -3.979976 
 13.864270  -3.500422  -4.071543 
 25.686980  -4.384686  -3.959324 
 24.268920  -4.484778  -3.968425 
 17.444240  -4.469022  -4.048914 
 26.986500  -4.282230  -3.951158 
 23.321290  -4.541546  -3.976868 
 26.823530  -4.295486  -3.952276 
 20.719570  -4.629002  -4.013112 
 18.990440  -4.597316  -4.035330 
 17.775000  -4.506570  -4.046399 
 16.667910  -4.354559  -4.054265 
 14.402470  -3.733809  -4.068130 
 23.761590  -4.516385  -3.972590 
 14.727880  -3.848765  -4.067626 
 15.278240  -4.026077  -4.065135 
 15.842150  -4.175448  -4.062673 
 16.419760  -4.299202  -4.060143 
 17.011240  -4.399502  -4.057433 
 17.616770  -4.478409  -4.054382 
 18.236490  -4.537856  -4.050784 
 18.870580  -4.579649  -4.046411 
 19.519200  -4.605472  -4.041078 
 20.182520  -4.616895  -4.034753 
 20.860690  -4.615375  -4.027654 
 21.553890  -4.602267  -4.020232 
 22.262280  -4.578826  -4.013044 
 22.986020  -4.546218  -4.006566 
 23.725280  -4.505518  -4.001014 
 24.480230  -4.457722  -3.996242 
 25.251020  -4.403749  -3.991822 
 26.037820  -4.344446  -3.987221 
 26.840800  -4.280588  -3.981904 
 20.203510  -4.105068  -4.033591 
 21.615550  -4.074834  -4.023020 
 23.091890  -4.012312  -4.009972 
 24.633970  -3.925115  -3.993559 
 26.243230  -3.819531  -3.973688 
 15.169770  -3.689136  -4.064766 
 16.338900  -3.900063  -4.058033 
 17.566620  -4.029788  -4.050727 
 18.854340  -4.093747  -4.042642 
