 10.467320  -0.645248  -0.656024 
 14.954420  -3.933680  -3.932329 
 15.520300  -4.102822  -4.106481 
 16.100270  -4.243830  -4.249091 
 16.694520  -4.359153  -4.361423 
 17.303210  -4.451085  -4.448251 
 17.926520  -4.521765  -4.515079 
 18.564620  -4.573187  -4.565964 
 19.217690  -4.607207  -4.602745 
 19.885890  -4.625545  -4.625488 
 20.569410  -4.629793  -4.633467 
 10.914120  -1.211650  -1.190424 
 21.268420  -4.621429  -4.626238 
 21.983080  -4.601824  -4.604753 
 22.713580  -4.572243  -4.572220 
 23.460080  -4.533861  -4.533159 
 24.222760  -4.487759  -4.490150 
 25.001800  -4.434937  -4.441795 
 25.797360  -4.376314  -4.384503 
 26.609620  -4.312729  -4.316065 
 27.438760  -4.244966  -4.238257 
 28.284940  -4.173726  -4.156898 
 11.373460  -1.717802  -1.729031 
 29.148350  -4.099613  -4.078512 
 30.029150  -4.023180  -4.006502 
 30.927510  -3.944915  -3.939761 
 31.843620  -3.865254  -3.873427 
 32.777640  -3.784572  -3.800602 
 33.729750  -3.703197  -3.716114 
 34.700120  -3.621417  -3.624273 
 35.688920  -3.539509  -3.535747 
 36.696340  -3.457644  -3.450018 
 37.722530  -3.376031  -3.367368 
 11.845510  -2.168520  -2.165520 
 38.767680  -3.294831  -3.290606 
 39.831960  -3.214178  -3.216052 
 40.915540  -3.134187  -3.140044 
 42.018600  -3.054945  -3.062017 
 43.141300  -2.976527  -2.982720 
 44.283830  -2.899004  -2.902897 
 45.446350  -2.822429  -2.823264 
 46.629050  -2.746844  -2.744640 
 47.832080  -2.672281  -2.667848 
 49.055640  -2.598767  -2.593669 
 12.330440  -2.568195  -2.563312 
 50.299880  -2.526306  -2.522820 
 50.299880  -2.526306  -2.522820 
 52.689980  -2.393399  -2.400993 
 12.828420  -2.920959  -2.925416 
 13.339640  -3.230541  -3.234361 
 15.151000  -3.996278  -3.996801 
 17.329570  -4.454528  -4.451483 
 15.901310  -4.198847  -4.204120 
 21.115790  -4.624239  -4.629076 
 17.379260  -4.460907  -4.457470 
 17.293000  -4.449740  -4.446989 
 23.115220  -4.552511  -4.551658 
 26.215710  -4.343969  -4.350467 
 23.038820  -4.556436  -4.555663 
 13.864270  -3.500422  -3.497937 
 25.686980  -4.384686  -4.393027 
 24.268920  -4.484778  -4.487439 
 17.444240  -4.469022  -4.465093 
 26.986500  -4.282230  -4.281384 
 23.321290  -4.541546  -4.540679 
 26.823530  -4.295486  -4.296561 
 20.719570  -4.629002  -4.633188 
 18.990440  -4.597316  -4.591604 
 17.775000  -4.506570  -4.500554 
 16.667910  -4.354559  -4.357033 
 14.402470  -3.733809  -3.728966 
 23.761590  -4.516385  -4.516511 
 14.727880  -3.848765  -3.853252 
 15.278240  -4.026077  -4.024177 
 15.842150  -4.175448  -4.173523 
 16.419760  -4.299202  -4.299215 
 17.011240  -4.399502  -4.401573 
 17.616770  -4.478409  -4.482241 
 18.236490  -4.537856  -4.543182 
 18.870580  -4.579649  -4.586068 
 19.519200  -4.605472  -4.612080 
 20.182520  -4.616895  -4.622018 
 20.860690  -4.615375  -4.616739 
 21.553890  -4.602267  -4.597919 
 22.262280  -4.578826  -4.568738 
 22.986020  -4.546218  -4.533401 
 23.725280  -4.505518  -4.495021 
 24.480230  -4.457722  -4.453707 
 25.251020  -4.403749  -4.406999 
 26.037820  -4.344446  -4.352062 
 26.840800  -4.280588  -4.287865 
 20.203510  -4.105068  -4.109559 
 21.615550  -4.074834  -4.069660 
 23.091890  -4.012312  -3.998584 
 24.633970  -3.925115  -3.915853 
 26.243230  -3.819531  -3.835609 
 15.169770  -3.689136  -3.683868 
 16.338900  -3.900063  -3.894291 
 17.566620  -4.029788  -4.035147 
 18.854340  -4.093747  -4.102583 
